PCSA,PCSA_L,PFIPS_ST,PCSA_ST,P_LAT,P_LON,P_POP_LAT,P_POP_LON,PAREA_SM,PP12HI2,PP12HI3,PP12HI4,PP12HI5,PP12HI6,PP12HI7,PP12HI8,PP12HI9,PP12HI10,PP12HI11,PP12HI12,PP12HI13,PP12HI14,PP12HI15,PP12HI16,PP12HI17,PP12HI18,PP12HI19,PP12HI20,PP12HI21,PP12HI22,PP12HI23,PP12HI24,PP12HI25,PP12HI26,PP12HI27,PP12HI28,PP12HI29,PP12HI30,PP12HI31,PP12HI32,PP12HI33,PP12HI34,PP12HI35,PP12HI36,PP12HI37,PP12HI38,PP12HI39,PP12HI40,PP12HI41,PP12HI42,PP12HI43,PP12HI44,PP12HI45,PP12HI46,PP12HI47,PP12HI48,PP12HI49,PP12II2,PP12II3,PP12II4,PP12II5,PP12II6,PP12II7,PP12II8,PP12II9,PP12II10,PP12II11,PP12II12,PP12II13,PP12II14,PP12II15,PP12II16,PP12II17,PP12II18,PP12II19,PP12II20,PP12II21,PP12II22,PP12II23,PP12II24,PP12II25,PP12II26,PP12II27,PP12II28,PP12II29,PP12II30,PP12II31,PP12II32,PP12II33,PP12II34,PP12II35,PP12II36,PP12II37,PP12II38,PP12II39,PP12II40,PP12II41,PP12II42,PP12II43,PP12II44,PP12II45,PP12II46,PP12II47,PP12II48,PP12II49,PH1I1,PH2I2,PH2I3,PH2I4,PH2I5,PH3I2,PH3I3,PH4I2,PH4I3,PH4I4,PH11I1,PH11I2,PH11I3,PH11I4,PAVGFAM,PDENSITY,PTT30,PTT3059,PTT60,PTT30PUB,PTT30OTH,PTT3059PUB,PTT3059OTH,PTT60PUB,PTT60OTH,PHHLI,PHHNLI,PPVTOT,PPV50,PPV5099,PPV100124,PPV125149,PPV150184,PPV185199,PPV200UP,PFPVTOT,PFBPV,PFBPV18,PFBPV5,PFBPV517,PMFBPV18,PMFBPV5,PMFBPV517,PFFBPV18,PFFBPV5,PFFBPV517,PCIVIL,PP42I1,PP42I2,PP42I3,PP42I4,PP42I5,PP42I6,PP42I7,PP42I8,PP42I9,PP42I10,PCVPOP18UP,PMCV1864,PMCV65UP,PFCV1864,PFCV65UP,PMVT1864,PMNVT1864,PMVT65UP,PMNVT65UP,PFVT1864,PFNVT1864,PFVT65UP,PFNVT65UP,PTOTOCH,POWNOCH,PRNTOCH,PMHI,PMHINA,PMHIIS,PPCINCOME,PPCINNA,PPCINIS,PMCR,PMVOWNH,PEDPOP,PBLHS,PSMHS,PHSG,PSMCLG,PCLG,PADD,PMEDPOP,PMBLHS,PMSMHS,PMHSG,PMSMCLG,PMCLG,PMADD,PFEDPOP,PFBLHS,PFSMHS,PFHSG,PFSMCLG,PFCLG,PFADD,PS_PREFA,PS_PREFB,PS_PREFC,PS_VISA,PS_VISB,PS_VISC,PF_NDX,VT_NDX
51019030501,VA02_BEDFORD,51,VA,3.71294019611,-7.95877221949,3.71325264131,-7.9631858289,168.56,99,14,7,12,6,5,1,0,4,4,2,9,9,11,2,2,1,1,1,0,5,2,1,0,107,11,12,12,8,3,1,1,1,4,6,11,6,6,7,5,1,0,2,0,2,2,2,4,6921,303,333,350,195,120,41,50,147,276,257,380,463,444,546,587,220,474,267,414,445,327,178,104,6791,280,291,300,217,91,46,42,135,232,284,380,384,457,590,672,274,461,274,368,420,292,167,134,10604,0,0,0,10604,6316,4288,3458,1865,993,14622,8542,3639,2441,2.705,87.189,2277,2407,553,18,2259,20,2387,0,553,172,5753,13135,557,597,652,456,1053,372,9448,4376,297,29,5,24,21,0,21,97,0,85,14622,75,75,75,0,0,0,0,0,0,0,11225,3849,1692,3843,1841,758,3091,962,730,57,3786,17,1824,5925,5210,715,53293.9055,0,0,29266.9485,0,0,491.972,330153.9539,10675,513,1058,3488,2988,1659,969,5213,298,594,1612,1355,798,556,5462,215,464,1876,1633,861,413,2247,1567.818,942.2281,9997,7390,4421,0.4193,0.4422
51021040200,VA00_BASTIAN,51,VA,3.71339692996,-8.11302842703,3.71507653763,-8.10893539627,357.72,27,1,0,2,0,0,0,2,2,3,3,4,5,1,2,1,0,0,1,0,0,0,0,0,12,2,2,0,1,1,0,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,3508,142,181,194,116,76,31,23,89,211,248,280,332,255,266,246,120,155,78,116,158,99,51,41,2986,132,144,147,120,70,33,21,71,138,153,189,210,208,246,263,96,140,80,114,150,110,79,72,3265,0,0,0,3265,2566,699,1065,1098,403,6138,2948,2271,919,2.8757,19.0761,1353,1003,160,0,1353,8,995,0,160,31,2549,6285,276,458,221,272,720,142,4196,1992,182,65,0,65,0,0,0,14,0,14,6138,686,686,637,0,49,0,0,0,0,0,5624,2415,601,1976,632,387,2028,335,266,0,1976,15,617,2580,2189,391,41721.2942,0,0,20468.0669,0,0,378.2941,88032.709,5163,485,393,2092,1572,394,227,2810,275,341,1137,736,217,104,2353,210,52,955,836,177,123,768,532.7565,182.645,4359,2927,1089,0.2378,0.2498
51023040200,VA00_BUCHANAN,51,VA,3.75301441653,-7.96618029132,3.7523937,-7.9706261,130.92,11,3,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,10,1,0,0,0,1,0,0,0,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,2043,106,141,136,78,51,22,15,50,79,83,116,153,196,200,147,59,97,41,62,81,63,44,23,2068,83,106,143,67,32,18,16,62,71,118,126,139,192,176,172,66,77,53,81,88,76,57,49,2099,0,0,0,2099,1805,294,885,612,308,4294,2394,1184,716,2.9198,32.799,844,881,77,0,844,17,864,0,77,25,1658,4039,183,185,305,181,300,180,2705,1172,86,24,0,21,0,0,0,40,0,34,4294,0,0,0,0,0,0,0,0,0,0,3096,1128,289,1283,396,201,927,198,91,47,1236,9,387,1683,1424,259,44090,0,0,22486,0,0,569,114100,2758,107,262,1269,745,305,70,1243,64,144,651,203,141,40,1515,43,118,618,542,164,30,463,272.2586,178.3646,2296,1368,987,0.3852,0.4299
51023040301,VA00_FINCASTLE,51,VA,3.76346177005,-7.98331138727,3.75813203512,-7.98358567485,274.95,40,4,2,5,3,2,0,2,2,4,4,6,1,2,2,0,0,0,0,0,0,1,0,0,27,2,4,2,5,2,0,0,2,2,0,0,2,2,2,0,0,2,0,0,0,0,0,0,3005,124,166,168,119,74,22,32,87,167,127,175,225,259,259,274,122,136,71,98,136,79,51,34,3030,159,156,190,104,54,28,19,75,107,126,189,209,271,259,268,98,134,87,94,142,93,86,82,3151,19,0,19,3132,2608,543,1372,837,399,6296,3679,1687,930,2.909,23.4659,1284,1060,213,0,1284,0,1060,0,213,70,2346,5666,81,235,192,218,431,66,4443,1753,91,18,7,11,0,0,0,13,0,9,6308,156,144,98,0,46,0,12,0,0,12,4862,1952,441,1831,638,264,1688,245,196,24,1807,0,638,2416,2145,271,54706.9859,0,0,28338.1454,0,0,437.1845,145658.9744,4437,228,437,1725,1207,569,271,2128,134,202,761,606,244,181,2309,94,235,964,601,325,90,638,334.5193,153.3167,2818,1186,525,0.2403,0.1863
51023040302,VA01_TROUTVILLE,51,VA,3.74372016881,-7.99305214837,3.74131277971,-7.99067875395,114.43,99,10,7,12,6,6,0,0,7,5,13,6,10,5,3,5,1,0,3,0,0,0,0,0,105,12,13,10,4,4,2,1,4,9,7,7,9,9,3,6,0,4,0,0,0,1,0,0,6751,354,437,519,309,128,54,50,148,262,257,407,494,532,622,589,213,300,187,218,247,204,141,79,6990,318,427,441,280,124,58,55,157,225,309,437,514,616,588,573,226,309,148,240,315,245,199,186,6266,3003,3003,0,3263,5815,451,3384,1494,937,14593,9577,2954,2062,2.97,128.1666,4699,1499,209,0,4699,0,1499,0,209,179,5496,14077,276,445,354,438,460,357,11747,4415,147,45,23,22,17,0,0,16,5,11,14593,73,73,0,0,73,0,0,0,0,0,11134,4353,1044,4426,1311,882,3471,663,381,47,4379,8,1303,5675,4772,903,72056.9001,0,0,32794.4086,0,0,599.8594,254586.2741,10277,327,679,3296,3110,1919,946,4948,134,345,1611,1388,1055,415,5329,193,334,1685,1722,864,531,1550,1304.2356,556.5755,7072,6286,2734,0.3591,0.3866
51023040501,VA02_TROUTVILLE,51,VA,3.7392340523,-7.97461480472,3.73692268851,-7.98036302346,73.17,42,1,6,8,3,1,0,1,2,0,3,4,7,1,1,2,0,2,0,0,0,0,0,0,55,7,6,8,1,2,0,2,2,0,6,1,2,4,2,1,2,1,0,5,2,0,0,1,5238,232,323,382,242,128,67,42,148,212,232,335,365,514,453,436,177,218,125,159,199,139,68,42,5259,262,303,375,212,108,47,32,101,182,260,351,415,503,448,452,179,222,118,167,200,136,109,77,4554,1813,1813,0,2741,4244,310,2687,1120,437,10961,7718,2229,1014,2.979,150.9732,2980,2888,301,12,2968,0,2888,0,301,258,4345,11702,127,581,220,569,588,275,9342,3448,127,26,0,24,0,0,0,20,0,16,10964,86,83,0,46,37,0,3,0,0,3,9302,3848,874,3815,765,813,3035,519,355,43,3772,0,765,4603,4180,423,60196.9361,0,0,26345.2727,0,0,441.4634,175184.2344,8514,388,731,3045,2821,1158,371,4366,227,405,1622,1413,562,137,4148,161,326,1423,1408,596,234,901,618.132,282.962,3945,2413,1121,0.3141,0.2842
51025930300,VA00_LAWRENCEVILLE,51,VA,3.66707559256,-7.78701189602,3.66930968025,-7.78774474034,308.74,110,13,6,13,4,1,0,1,5,17,18,8,3,8,7,2,1,1,1,0,1,0,0,0,74,14,11,3,5,5,1,1,1,4,6,7,6,0,3,3,2,0,0,0,0,2,0,0,2056,78,94,130,58,40,22,14,48,78,84,109,114,169,166,184,73,130,69,91,140,88,55,22,2167,74,100,83,59,41,24,13,47,89,95,121,114,146,192,197,94,111,70,107,143,114,65,68,5287,933,0,933,4354,4017,1270,1495,1407,1115,9591,3923,2900,2768,3.0112,31.5315,1669,1211,397,15,1654,0,1211,26,371,171,3563,9105,495,1576,366,598,719,297,5054,2516,399,97,41,56,0,0,0,164,0,112,9603,144,132,47,0,85,0,12,0,0,12,6986,2684,769,2598,935,247,2437,346,423,27,2571,16,919,3734,2392,1342,35496.8688,0,0,17685.4587,0,0,408.7489,98204.3478,6344,629,1104,2025,1673,609,304,3130,356,627,1084,712,262,89,3214,273,477,941,961,347,215,1244,965.692,458.9274,7056,6022,2788,0.3689,0.3951
51027010100,VA00_GRUNDY,51,VA,3.72884225918,-8.20855685465,3.72815039492,-8.20941935955,353.4,38,2,3,10,5,0,1,1,2,4,1,1,1,0,1,1,0,2,0,1,1,0,0,1,34,2,3,6,1,1,1,0,3,2,5,1,2,0,2,2,1,0,0,1,0,1,0,0,8677,429,458,517,377,207,87,83,283,503,495,526,623,702,799,704,255,356,227,264,369,226,109,78,8952,407,448,493,279,195,84,84,282,517,461,546,662,718,742,735,283,426,194,303,455,280,201,157,8858,0,0,0,8858,7674,1184,1952,4221,1501,17651,5365,9164,3122,2.8422,50.8174,2981,2013,528,19,2962,0,2013,0,528,156,6872,18068,1298,2646,1650,886,1346,921,9321,4841,814,146,31,72,61,0,23,251,40,147,17681,308,278,0,196,82,0,30,0,0,30,14595,5758,1263,5997,1577,470,5288,483,780,60,5937,16,1561,7028,5584,1444,28251.8435,0,0,16975.2134,2186.9333,0,347.9751,60098.0838,13246,2614,2013,4164,3183,776,496,6229,1237,1214,2132,1235,222,189,7017,1377,799,2032,1948,554,307,1542,1427.3903,956.78,9132,8284,5446,0.6205,0.5964
51027010600,VA00_OAKWOOD,51,VA,3.71915221259,-8.19827425418,3.7198657,-8.1989433,82.44,12,0,0,0,1,0,0,0,2,2,0,2,2,2,0,1,0,0,0,0,0,0,0,0,10,2,0,1,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,2179,105,86,92,78,42,24,21,82,137,164,160,154,200,197,178,54,81,63,75,75,61,30,20,1891,76,88,100,47,42,18,22,62,89,109,113,120,173,163,154,68,77,52,82,96,62,46,32,1960,0,0,0,1960,1651,309,448,833,370,3758,1176,1750,832,2.7904,56.0769,473,301,61,0,473,0,301,0,61,53,1435,3940,310,408,85,260,536,153,2188,1107,159,33,0,33,21,0,21,67,12,36,3773,865,850,839,11,0,0,15,0,0,15,3944,1964,346,1208,426,226,1738,113,233,49,1159,0,426,1488,1219,269,34259,0,0,17105,0,0,319,72200,3753,819,732,1101,845,163,93,2208,515,482,704,431,51,25,1545,304,250,397,414,112,68,180,270.9627,44.1288,1129,1620,256,0.2452,0.2267
51029930102,VA00_NEW CANTON,51,VA,3.75722427928,-7.85287106987,3.75821311787,-7.84834536308,579.66,177,19,12,11,3,4,3,0,18,18,24,24,14,6,4,6,4,3,0,1,1,2,0,0,111,19,12,7,5,2,4,1,9,6,7,9,6,6,3,2,3,4,0,2,2,1,1,0,5616,274,264,305,176,107,57,50,215,376,377,393,431,482,499,396,174,244,124,169,198,141,115,49,4878,262,232,283,165,109,39,49,174,264,291,273,311,390,385,365,167,228,117,150,225,171,103,125,7244,0,0,0,7244,5965,1279,2676,1849,1440,14820,7429,3898,3493,3.0647,29.5796,1711,1368,561,0,1711,0,1368,0,561,217,4642,9892,649,1232,454,614,590,594,5759,3338,441,45,0,22,68,12,56,210,3,192,14896,2326,2250,2173,21,56,0,76,0,0,76,14452,8826,1100,3298,1228,1101,7725,499,601,34,3264,15,1213,4859,3632,1227,37025.8755,0,0,16751.6067,0,0,461.5175,103703.1938,13773,1506,3788,4904,1861,1286,428,9369,1069,2962,3180,1187,662,309,4404,437,826,1724,674,624,119,1136,1413.8527,673.0597,6515,7835,4044,0.5925,0.6207
51031020900,VA00_BROOKNEAL,51,VA,3.71339410884,-7.90031090401,3.71223700335,-7.90021727425,199.6,28,4,3,5,2,2,0,0,2,3,1,0,4,0,1,0,0,0,1,0,0,0,0,0,26,3,6,2,4,0,1,0,1,1,2,1,0,1,1,1,2,0,0,0,0,0,0,0,2561,144,149,140,120,68,33,25,80,113,109,160,162,199,234,203,87,112,52,76,93,82,85,35,2724,151,147,165,121,54,21,30,76,116,149,137,177,218,234,203,77,89,67,73,117,127,88,87,3471,0,0,0,3471,2943,528,1278,981,684,7183,3513,2002,1668,3.0044,36.2872,1293,1404,258,8,1285,0,1404,0,258,113,2608,6990,414,535,316,497,512,313,4403,2015,194,36,0,23,18,0,10,114,0,100,7188,60,55,0,13,42,0,5,0,0,5,5397,2076,605,2012,704,188,1888,266,339,10,2002,11,693,2721,2030,691,40420.2337,0,0,18518.713,0,0,362.6339,100283.4975,4650,581,662,1702,1270,294,141,2214,361,356,740,540,139,78,2436,220,306,962,730,155,63,850,828.0719,451.1343,4366,4261,2367,0.5307,0.5421
51033030100,VA00_RAPPAHANNOCK ACADEMY,51,VA,3.80587896592,-7.72855363227,3.8045262271,-7.73373727348,339.75,194,21,22,16,5,7,2,4,12,25,14,17,10,11,14,5,3,4,0,0,0,1,1,0,163,13,19,13,7,7,0,5,6,13,10,17,16,8,9,2,3,1,4,3,4,1,2,0,3680,232,213,208,135,72,28,30,110,224,225,246,262,302,318,293,119,142,86,100,123,89,76,47,3813,251,219,231,130,77,41,36,123,216,241,224,244,304,344,251,114,131,71,118,134,114,90,109,4758,0,0,0,4758,4273,485,2217,1106,950,11251,6354,2397,2500,3.1814,34.19,2019,1756,716,30,1989,11,1745,57,659,249,3802,10879,286,413,598,298,744,514,8026,2944,142,0,0,0,0,0,0,79,0,52,11251,365,365,250,0,115,0,0,0,0,0,8495,3477,808,3164,1046,581,2896,414,394,96,3068,0,1046,4051,3338,713,50760.5786,41819.7143,0,23293.9001,34417.9508,0,618.8962,211329.5386,7681,692,1021,2971,1823,914,260,3868,401,515,1454,849,509,140,3813,291,506,1517,974,405,120,1226,832.9884,504.525,6494,5382,3430,0.4115,0.5282
51033030500,VA00_RUTHER GLEN,51,VA,3.80167387059,-7.74993920294,3.80119738586,-7.75262807476,131.49,273,44,20,22,15,13,9,2,9,20,19,28,19,15,12,6,5,2,1,1,6,3,1,1,291,38,33,35,15,9,4,2,7,31,27,18,16,19,13,10,3,2,3,0,4,1,1,0,4427,350,342,287,152,78,38,52,154,336,390,321,300,331,305,279,103,147,80,105,117,88,41,31,4526,353,315,235,138,82,34,45,156,388,392,325,282,344,340,284,103,173,85,115,136,83,56,62,5623,2517,0,2517,3106,4978,645,3340,812,826,13644,9465,1694,2485,3.2655,103.8167,2202,2760,1287,0,2202,0,2760,102,1185,327,4719,13082,595,503,237,580,703,266,10198,3592,212,33,0,33,0,0,0,46,0,10,13651,7,0,0,0,0,0,7,0,0,7,9849,4142,519,4499,689,937,3205,249,270,145,4354,0,689,5046,4193,853,59992.2446,0,0,26851.4604,0,0,767.6401,223307.1786,8824,459,884,3312,2654,993,522,4147,269,471,1588,1203,424,192,4677,190,413,1724,1451,569,330,818,372.6657,217.9726,3594,1284,739,0.2665,0.2056
51035080500,VA00_DUGSPUR,51,VA,3.67321497967,-8.05886384634,3.6724499,-8.0615874,122.23,40,4,7,4,1,2,0,2,0,6,0,3,4,2,1,2,1,0,0,0,1,0,0,0,34,4,5,3,2,1,1,1,1,3,0,3,3,1,4,0,0,0,0,1,1,0,0,0,2236,108,111,147,86,44,23,16,60,81,109,135,121,166,168,181,67,117,63,87,118,102,69,57,2411,93,87,144,70,42,15,11,43,85,101,126,157,190,166,178,82,133,71,98,119,140,111,149,3011,0,0,0,3011,2061,950,764,877,420,4664,2050,1761,853,2.806,38.9996,1063,798,293,0,1063,0,798,0,293,82,1945,4820,136,509,163,245,190,290,3287,1462,112,0,0,0,0,0,0,39,0,12,4664,103,103,0,0,103,0,0,0,0,0,3900,1457,429,1437,577,147,1310,276,153,0,1437,0,577,2027,1456,571,41383,0,0,21102,0,0,299,131600,3628,429,419,1367,940,387,86,1697,227,250,649,352,172,47,1931,202,169,718,588,215,39,830,1291.7788,351.4101,4537,6129,1731,0.4234,0.3815
51037930100,VA00_CHARLOTTE COURT HOUSE,51,VA,3.70116124327,-7.8661639468,3.70175879446,-7.863084324,475.27,151,13,14,15,5,4,2,6,13,17,16,2,10,16,8,4,0,3,0,0,1,0,1,1,89,13,10,7,9,2,1,0,4,4,8,8,7,3,3,5,0,0,1,0,2,2,0,0,4180,235,235,301,187,108,49,47,134,192,178,224,250,346,344,294,115,192,108,154,198,142,75,72,4203,195,219,239,157,103,34,33,125,209,205,234,261,317,367,285,119,179,111,156,212,185,124,134,6273,0,0,0,6273,5109,1164,1947,1850,1312,12411,5430,3802,3179,3.0434,26.4817,2345,1685,516,15,2330,12,1673,0,516,69,4346,12541,1002,983,588,1019,1394,491,7064,3150,369,55,0,33,14,0,14,205,59,87,12431,175,155,83,18,54,0,20,0,0,20,9643,3609,988,3747,1299,639,2970,590,398,44,3703,18,1281,4415,3440,975,34943.8569,0,0,17347.4891,0,0,333.2277,104585.814,8657,1080,1375,2605,2294,892,411,4079,491,794,1337,977,381,99,4578,589,581,1268,1317,511,312,1445,1139.7392,792.1479,7580,5712,4047,0.5482,0.5339
51041100209,VA03_RICHMOND,51,VA,3.74121318249,-7.7550621648,3.74474592296,-7.7530653103,55.4,3974,410,371,314,154,107,76,79,296,498,496,368,313,179,119,72,23,37,15,14,18,7,4,4,3314,453,310,284,153,102,72,44,173,344,380,300,204,182,109,68,36,27,13,15,19,12,5,9,14171,774,772,744,505,304,116,101,417,915,905,835,976,1133,1227,1143,452,652,327,487,527,417,277,165,15256,750,736,722,460,274,127,118,479,974,940,904,1001,1191,1367,1284,483,698,385,508,616,493,443,303,25705,24872,24872,0,833,24222,1483,14472,3196,6554,64812,39880,6369,18563,3.2055,1179.1791,21262,8683,1351,61,21201,158,8525,31,1320,3148,20723,64491,2325,3989,2262,2981,3767,885,48282,17748,1329,234,109,75,211,9,189,703,137,371,64906,518,424,363,61,0,0,94,0,0,94,47959,19692,2623,22257,3387,3413,16279,1544,1079,345,21912,21,3366,23871,17358,6513,61567.1652,0,0,26697.1274,0,0,763.8537,210359.5287,42033,2587,4137,11897,12618,7111,3683,19402,1402,1981,5810,5385,3111,1713,22631,1185,2156,6087,7233,4000,1970,4221,2305.1418,714.6334,18888,10347,3185,0.1693,0.1686
51041100410,VA00_CHESTER,51,VA,3.73114121382,-7.75182871153,3.73436600456,-7.74694215944,96.33,1889,198,228,162,104,45,33,30,88,182,199,168,132,113,76,50,16,18,11,9,12,6,6,3,1852,213,225,187,109,61,27,24,73,152,173,154,119,111,84,54,17,20,8,15,11,8,4,3,18358,965,1183,1361,890,455,229,186,575,998,989,1170,1358,1613,1550,1398,497,743,419,495,549,353,234,148,19218,960,1066,1247,798,395,177,183,570,989,1058,1186,1526,1676,1693,1498,557,781,413,540,622,488,391,404,21288,18290,18290,0,2998,20326,962,12344,3384,4598,54295,35465,7230,11600,3.1622,571.2032,15683,8613,785,50,15633,9,8604,11,774,1875,17562,51603,1264,2391,1265,1074,1952,1122,42535,14494,776,197,0,91,38,27,11,430,110,241,54332,728,691,366,70,255,0,37,0,0,37,38660,15907,2216,17237,3300,2763,13144,1378,838,405,16832,50,3250,19437,15018,4419,68813.2062,0,0,29310.7864,4649.7515,0,820.0534,230793.0017,34857,1305,3226,10756,9803,6517,3250,16206,668,1487,5125,4515,2942,1469,18651,637,1739,5631,5288,3575,1781,3700,3286.1152,1385.1604,17435,15060,6389,0.3744,0.3664
51041100805,VA07_RICHMOND,51,VA,3.74208019114,-7.74770530739,3.74254456574,-7.7469960658,17.79,3430,360,358,260,144,109,71,71,226,394,405,340,234,197,114,55,21,23,14,11,9,9,2,3,2672,345,306,217,138,82,38,52,128,268,309,261,172,140,84,49,16,13,5,14,18,12,2,3,5380,287,260,262,186,116,53,47,193,388,339,340,337,434,434,466,155,250,125,182,206,157,103,60,5750,269,234,211,179,138,63,54,206,395,346,344,347,478,481,472,186,278,136,211,259,203,145,115,11313,11311,11311,0,2,10438,875,5461,1257,3720,28942,15619,2624,10699,3.388,1630.648,9219,4031,628,59,9160,22,4009,38,590,2025,8469,28953,1131,1973,1519,1820,2266,1153,19091,7520,594,143,64,21,41,0,36,337,19,218,28985,69,26,0,26,0,0,43,0,0,43,20920,8840,1109,9677,1294,1503,7337,748,361,206,9471,21,1273,10494,7302,3192,53359.3836,60495.931,0,21617.5059,13644.885,0,694.1629,169393.4265,18256,1541,2140,6034,5844,2128,569,8611,936,1032,2962,2494,977,210,9645,605,1108,3072,3350,1151,359,1426,1060.7299,317.4281,6541,4891,1531,0.2226,0.2341
51041100915,VA01_MIDLOTHIAN,51,VA,3.75447355552,-7.78687296116,3.75191600429,-7.76758217029,307.58,1995,215,212,182,126,53,31,22,105,189,185,146,157,131,89,57,12,26,8,11,18,8,8,4,1893,203,201,180,118,54,25,22,64,138,153,174,137,149,85,66,19,21,10,10,21,17,12,14,41277,2191,2739,2885,2045,977,327,289,1065,1787,2160,2613,3078,3540,3480,3406,1306,1824,940,1131,1343,947,686,518,43142,2130,2587,2903,1902,774,308,244,1024,1792,2255,2670,3169,3763,3860,3645,1379,1909,945,1217,1435,1213,1015,1003,42211,32157,32157,0,10054,40032,2179,25775,7246,7011,103747,72987,14651,16109,3.0806,347.3663,30921,14333,1780,97,30824,189,14144,45,1735,3885,34843,98334,1707,2383,1676,2510,3353,1859,84846,28845,766,226,55,30,18,11,7,210,18,122,103849,3097,2995,2021,692,282,0,102,0,0,102,79996,34858,5913,32413,6812,5911,28947,3504,2409,427,31986,136,6676,38728,32346,6382,83406.5671,29108.1538,0,37279.7935,10409.3417,0,930.0172,297761.3801,73686,2085,5202,14981,19328,20305,11785,36861,1544,3398,7708,8552,9374,6285,36825,541,1804,7273,10776,10931,5500,8831,8982.3786,4147.2956,39282,40015,18386,0.4696,0.4681
51041100928,VA03_MIDLOTHIAN,51,VA,3.74795011596,-7.76929924202,3.7468257696,-7.76717746215,17.8,197,25,27,24,13,7,1,3,7,12,14,18,14,12,5,6,2,2,1,2,1,1,0,0,216,16,26,22,13,5,3,0,5,16,22,32,12,17,7,6,1,4,2,0,3,1,1,2,4356,351,349,320,177,92,35,32,107,261,325,371,349,308,249,253,102,157,58,95,110,80,79,96,5045,364,350,311,180,73,30,34,157,313,369,405,322,341,319,317,125,181,82,132,154,105,171,210,5195,4646,4646,0,549,4789,406,2879,451,1459,12326,8393,947,2986,3.1547,696.6057,3412,1470,204,18,3394,14,1456,0,204,368,3706,10893,291,79,194,143,409,356,9421,2976,51,0,0,0,0,0,0,51,9,0,12335,75,66,3,6,57,0,9,0,0,9,7965,2908,618,3666,773,450,2458,408,210,160,3506,7,766,4074,2916,1158,83381.4084,0,0,35553.1011,50997,0,1014.0121,313099.4513,7347,125,196,1183,2384,2229,1230,3319,40,60,439,939,1248,593,4028,85,136,744,1445,981,637,874,3388.4365,230.5102,4116,17869,1229,0.2637,0.2986
51041101007,VA02_MIDLOTHIAN,51,VA,3.73249321555,-7.78106578284,3.73969366248,-7.76853578251,303.89,1150,125,150,110,76,46,21,17,40,88,82,100,96,69,51,31,11,11,2,8,5,6,1,4,1161,100,130,143,59,37,9,11,33,78,91,123,102,73,63,38,10,14,6,9,13,5,8,6,25357,1626,1986,2081,1293,610,225,216,660,1269,1474,1919,2099,2278,2105,1749,626,842,454,546,565,367,251,116,26275,1518,1910,2047,1191,521,202,192,655,1333,1617,2099,2239,2344,2258,1883,619,946,440,580,640,460,310,271,24582,20327,20327,0,4255,23455,1127,16728,2901,3826,65244,49399,6094,9751,3.1974,215.1179,15905,13793,1877,12,15893,150,13643,47,1830,2298,20488,65130,1123,1504,1606,1582,2564,1114,55637,18169,625,125,12,107,55,44,11,270,15,235,65268,128,104,0,5,99,0,24,0,0,24,45906,19753,2204,20754,3195,3818,15935,1083,1121,528,20226,59,3136,22786,19308,3478,82735.7221,0,0,32557.0816,0,0,977.2099,276377.3669,41617,846,2302,9709,12003,11178,5579,19738,559,1145,4638,5294,5322,2780,21879,287,1157,5071,6709,5856,2799,3731,2608.6517,1141.9399,17038,12131,5310,0.3061,0.3117
51043010100,VA00_BERRYVILLE,51,VA,3.91300391158,-7.79634731296,3.91420207161,-7.79680969752,113.63,187,19,26,16,14,7,0,0,7,20,14,13,15,7,8,9,3,2,0,1,2,1,1,2,177,20,19,12,11,7,2,2,6,10,20,17,16,9,8,8,3,2,1,1,0,2,1,0,4835,262,281,344,234,122,30,30,102,191,212,228,351,506,482,386,147,200,117,128,193,137,91,61,4961,236,295,342,233,70,37,23,102,186,196,295,394,470,451,369,128,224,123,139,176,166,139,167,4814,1839,0,1839,2975,4298,516,2469,785,1044,10799,6911,1519,2369,3.0783,96.6174,2300,1672,1131,0,2300,0,1672,41,1090,385,3914,10725,382,552,229,158,516,464,8424,3003,161,47,0,21,48,48,0,57,12,45,10818,180,161,0,47,114,0,19,0,0,19,8156,3156,766,3270,964,474,2682,458,308,85,3185,0,964,4299,3224,1075,69909.7997,0,0,32688.6545,0,0,753.7581,351336.8486,7617,403,512,2457,2004,1330,911,3676,221,281,1233,883,533,525,3941,182,231,1224,1121,797,386,1009,723.5447,395.7661,4760,3540,2038,0.3922,0.4282
