PCSA,PCSA_L,PFIPS_ST,PCSA_ST,P_LAT,P_LON,P_POP_LAT,P_POP_LON,PAREA_SM,PG_DOC,PF_DOC,PI_DOC,PP_DOC,PS_DOC,PO_DOC,PG_FEDDOC,PS_FEDDOC,PO_FEDDOC,PG_NFEDDOC,PS_NFEDDOC,PO_NFEDDOC,PG_IMG,PS_IMG,PO_IMG,PG_CMG,PS_CMG,PO_CMG,PG_NIMG,PS_NIMG,PO_NIMG,PG_LT50DOC,PS_LT50DOC,PO_LT50DOC,PG_GT50DOC,PS_GT50DOC,PO_GT50DOC,PG_F_DOC,PS_F_DOC,PO_F_DOC,PG_M_DOC,PS_M_DOC,PO_M_DOC,PG_RESDOC,PS_RESDOC,PO_RESDOC,P_PRIM4,P_PRIM4RET,PPA_PC,PPA_PC_3SP,PPA_PC_OB,PPA_PC_OTH,PRHC10,PFQHC10,PFQHCGF,PFQHCGF_FT,PFQHCGF_PT,PFQHCGF_YR,PFQHCGF_SO,PFLALGF,PFLALGF_FT,PFLALGF_PT,PFLALGF_YR,PFLALGF_SO,PRHC_HRSA,PSITE_NA,PSITE_IHS,PSITE_SA,PG_ALOC,PF_ALOC,PI_ALOC,PCRG_DOC,PCRF_DOC,PCRI_DOC,PPOP_GDOC,PCRG_ALOC,PCRF_ALOC,PCRI_ALOC,PARG_ALOC,PARF_ALOC,PARI_ALOC,PDNTFED,PDNTNF_ALL,PDNTNF_PRA,PDNTNF_FTP,PDNTNF_PTP,PDNTNF_PTF,PDNTNF_FTF,PDNTNF_HSP,PDNTNF_ORG,PDNTNF_GOV,PDNTNF_RES,PDNTNF_M,PDNTNF_F,PDNTNF_GEN,PDNTNF_PED,PDNTNF_OTH,PDNTNF_A45,PDNTNF_A55,PDNTNF_A65,PDNTNF_65U,PDNTNF_AUK,PPVT_PC10,PPVT_AM10,PPVT_OBG10,PPVT_ED10,PVDEN_10,PVT_PC10,PVT_AM10,PVT_OBGY10,PVT_ED10,PVT_RHC10,PVT_FQHC10,PCR_PC10,PCR_AM10,PCR_OBGY10,PCR_ED10,PCR_RHC10,PCR_FQHC10,PAR_PC10,PAR_AM10,PAR_OBGY10,PAR_ED10,PAR_RHC10,PAR_FQHC10,PHDEN_10,PHOS_10,PHOS_M10,PHOS_S10,PHDAY_10,PHDAY_M10,PHDAY_S10,PHREIM_10,PHREIM_M10,PHREIM_S10,PACS_10,PCRHOS_10,PCRHOS_M10,PCRHOS_S10,PCRDAY_10,PCRDAY_M10,PCRDAY_S10,PCRREIM_10,PCRREI_M10,PCRREI_S10,PCRACS_10,PARHOS_10,PARHOS_M10,PARHOS_S10,PARDAY_10,PARDAY_M10,PARDAY_S10,PARREIM_10,PARREI_M10,PARREI_S10,PARACS_10,PTMDEN_10,PTMORT_10,PCRTMOR_10,PARTMOR_10,PMDEN_10,PMORT_10,PCRMOR_10,PARMOR_10,PHMDEN_10,PHMORT_10,PCRHMOR_10,PARHMOR_10,PCS_PC10,PCS_AM10,PCS_OBGY10,PCS_ED10,PCS_RHC10,PCS_FQHC10,PCSHOS_10,PCSHOS_M10,PCSHOS_S10,PCSDAY_10,PCSDAY_M10,PCSDAY_S10,PCSREIM_10,PCSREI_M10,PCSREI_S10,PCSACS_10,PCSTMOR_10,PCSMOR_10,PCSHMOR_10,PAS_PC10,PAS_AM10,PAS_OBGY10,PAS_ED10,PAS_RHC10,PAS_FQHC10,PASHOS_10,PASHOS_M10,PASHOS_S10,PASDAY_10,PASDAY_M10,PASDAY_S10,PASREIM_10,PASREI_M10,PASREI_S10,PASACS_10,PASTMOR_10,PASMOR_10,PASHMOR_10,PBENE_N10,PFEMALE_P,PMALE_P,PBLACK_P,PNBLACK_P,PHISP_P,PNHISP_P,PWHITE_P,PNWHITE_P,PPCT00_14,PPCT65_UP,PAGE00_14,PAGE15_64,PAGE65_UP,PAGE00_00,PAGE01_02,PAGE03_04,PAGE05_09,PAGE10_14,PAGE15_19,PAGE20_29,PAGE30_39,PAGE40_49,PAGE50_59,PAGE60_64,PAGE65_69,PAGE70_74,PAGE75_79,PAGE80_84,PAGE85_UP,PW00_14,PW15_64,PW65_UP,PB00_14,PB15_64,PB65_UP,PO00_14,PO15_64,PO65_UP,PH00_14,PH15_64,PH65_UP
51015070600,VA01_STAUNTON,51,VA,3.80533840981,-7.89272490152,3.80780161021,-7.89175504046,159.28,46,16,16,14,117,13,1,1,0,45,116,13,1,6,0,0,0,0,45,111,13,32,56,6,14,61,7,19,29,6,27,88,7,3,2,0,61.4,61.4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3512,13.2789,14.0292,110.9931,38.6063,38.6063,900.9565,90.1246,32.0405,33.851,85.0689,30.5588,29.9297,0,33,33,28,5,0,0,0,0,0,0,25,8,29,0,4,13,5,7,4,4,86.2853,92.4363,13.0903,30.479,5780,23270,41927,1491,3145,33,44,4.0398,7.2676,0.4477,0.5441,5.7093,7.6125,4.0274,7.2234,0.4376,0.5564,5.67,7.8628,6020,1593,1121,472,6654,4335,2319,16001499,7452042,8549457,243,264.6179,186.2126,78.4053,1105.3156,720.0997,385.2159,2658.0563,1237.8807,1420.1756,40.3654,266.4691,188.5687,77.8614,1120.4105,733.19,387.0882,2683.3006,1261.8036,1420.318,40.7946,6776,307,45.307,46.4281,6020,276,45.8472,46.2851,756,31,41.0053,53.3625,0.0264,0.0355,0.0116,0.0097,0.9939,1.1476,6.63,5.5617,3.6089,52.4601,37.972,23.4603,98.7962,52.7867,66.396,2.5894,2.5858,2.7597,7.3648,0.0264,0.0352,0.0113,0.0099,0.987,1.1854,6.6763,5.6321,3.5839,53.1765,38.6623,23.5743,99.7345,53.8068,66.4027,2.617,2.6498,2.786,9.5842,6181,0.5165,0.4835,0.0737,0.9263,0.0434,0.9566,0.8744,0.1256,0.0592,0.1769,7669,26444,7331,545,1029,1039,2604,2452,2615,4761,4833,5870,5775,2590,2179,1713,1311,1055,1073,6160,23177,6901,633,2088,334,876,1179,96,655,1102,40
51015071102,VA00_STUARTS DRAFT,51,VA,3.80061179265,-7.91689232383,3.80154523394,-7.90840785503,175.96,9,8,1,0,2,0,1,0,0,8,2,0,0,0,0,0,0,0,9,2,0,4,1,0,5,1,0,0,0,0,9,2,0,0,0,0,7.7,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.999,7.0904,5.5031,55.2012,49.0677,6.1335,1811.5556,98.129,43.4886,33.7529,96.3648,42.1783,31.4209,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,86.146,91.3064,10.2929,26.6388,2145,7801,13413,383,947,101,-999,3.6853,6.3016,0.3213,0.4415,47.0862,-999,3.7184,6.3183,0.3039,0.4788,47.445,-999,2233,548,390,158,2205,1500,705,4931932,2301437,2630495,94,245.4098,174.6529,70.7568,987.4608,671.7421,315.7188,2208.6574,1030.648,1178.0094,42.0958,260.2563,189.6217,70.9029,1063.6187,739.1852,326.4564,2334.1282,1134.2127,1198.5826,45.8128,2535,101,39.8422,44.6964,2233,97,43.4393,48.3654,302,-999,-999,-999,0.0414,0.0542,0.0164,0.0143,4.6853,-999,10.4834,8.8439,5.6291,83.6714,60.1098,37.9049,159.2382,83.6312,108.1377,4.3419,3.9644,4.4106,-999,0.0418,0.0543,0.0155,0.0156,4.721,-999,11.1176,9.6019,5.6407,90.1246,66.1449,39.1941,168.2843,92.0349,110.0262,4.7252,4.4475,4.9108,-999,2291,0.5,0.5,0.0324,0.9676,0.0148,0.9852,0.9434,0.0566,0.0695,0.1472,3011,10893,2400,146,313,401,1018,1133,1068,1682,1985,2587,2491,1080,864,619,447,277,193,2784,10270,2327,84,410,35,143,213,38,86,140,16
51017920100,VA00_MILLBORO,51,VA,3.80586923116,-7.97410892495,3.8017866,-7.9764614,529.16,11,5,6,0,2,0,0,1,0,11,1,0,4,0,0,0,0,0,7,2,0,6,0,0,5,2,0,1,1,0,10,1,0,0,0,0,10.9,10.9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.458,2.0158,1.8153,232.509,105.6859,126.8231,430.0909,94.2286,42.608,38.3708,87.2146,38.4837,29.7278,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,84.1256,89.5067,8.6888,23.3184,1111,3280,5927,199,451,605,178,3.6571,6.0396,0.3154,0.4059,544.5545,160.216,3.6688,6.0311,0.3015,0.4265,551.8778,162.0647,1156,473,366,107,2101,1497,604,3652972,2051504,1601468,132,409.1696,316.609,92.5606,1817.474,1294.9827,522.4913,3160.0104,1774.6574,1385.3529,114.1869,423.1977,332.6512,92.1257,1887.6009,1365.9576,526.6807,3238.2247,1870.435,1382.2986,120.4978,1384,58,41.9075,44.0883,1156,51,44.1176,48.7128,228,-999,-999,-999,0.0574,0.0737,0.0224,0.0191,22.1393,12.0087,18.8136,16.5494,8.9482,118.7777,85.4527,53.3769,225.0391,118.9394,151.764,9.9387,5.5027,6.1777,-999,0.0576,0.0736,0.0214,0.0201,22.437,12.1473,19.4587,17.388,8.9061,123.3607,90.1362,53.8049,230.6091,125.3585,151.4294,10.488,5.7891,6.8212,-999,1194,0.4948,0.5052,0.0469,0.9531,0.0213,0.9787,0.9368,0.0632,0.0556,0.2224,621,3058,1052,30,62,66,200,263,289,414,502,746,707,400,326,284,208,137,97,577,2854,1001,22,157,43,22,47,8,33,61,7
51019030103,VA00_FOREST,51,VA,3.73588698663,-7.93400761273,3.73531616808,-7.93004616412,63.85,15,13,0,2,7,1,1,0,0,14,7,1,2,1,0,0,0,0,13,6,1,9,2,1,6,5,0,4,2,1,11,5,0,0,0,0,16,16,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3674,8.4934,1.9996,72.9253,63.2019,0,1371.2667,60.1266,41.2924,9.7214,59.56,40.4112,9.3423,0,15,15,14,1,0,0,0,0,0,0,13,2,13,0,2,6,2,6,1,0,86.7501,91.5839,18.1541,19.6806,2311,8370,15291,867,709,11,13,3.6322,6.627,0.6639,0.3068,4.7598,5.6253,3.669,6.6624,0.6285,0.3285,4.8292,5.8087,2462,625,428,197,2750,1707,1043,5087754,2286806,2800948,88,253.8587,173.8424,80.0162,1116.9781,693.3387,423.6393,2066.5126,928.8408,1137.6718,35.7433,270.0519,188.9911,80.7635,1200.214,759.937,438.235,2181.7911,1017.2538,1160.4596,39.064,2872,111,38.649,43.7987,2462,93,37.7742,42.7915,410,18,43.9024,52.3716,0.0396,0.0535,0.0225,0.0115,1.4351,1.5602,10.1543,8.403,5.7009,79.9177,57.402,36.0841,151.9623,79.9101,102.8913,3.8102,3.6684,3.917,10.3479,0.04,0.0538,0.0213,0.0123,1.4561,1.6111,10.8021,9.1352,5.7542,85.8731,62.9157,37.3273,160.4394,87.5165,104.9522,4.1642,4.1572,4.4373,12.3441,2521,0.5099,0.4901,0.0603,0.9397,0.023,0.977,0.8964,0.1036,0.0823,0.1323,4156,13692,2721,172,390,449,1452,1693,1552,1793,2273,3441,3271,1362,962,695,495,328,241,3614,12270,2555,241,879,121,301,543,45,139,314,21
51019030501,VA02_BEDFORD,51,VA,3.71294019611,-7.95877221949,3.71325264131,-7.9631858289,168.56,7,5,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,2,0,0,5,0,0,3,0,0,4,0,0,0,0,0,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6577,9.0987,5.3787,47.6288,34.0205,13.6082,2099.5714,113.341,61.9086,36.5971,100.5162,54.9749,27.1521,0,3,3,3,0,0,0,0,0,0,0,3,0,3,0,0,0,2,0,1,0,84.7372,90.5328,12.1846,18.6105,2772,9940,18308,638,783,-999,-999,3.5891,6.6079,0.4613,0.2825,-999,-999,3.6909,6.7015,0.4176,0.3198,-999,-999,2883,638,416,222,2887,1694,1193,5911486,2478413,3433073,95,221.2973,144.2941,77.0031,1001.3874,587.5824,413.8051,2050.4634,859.6646,1190.7988,32.9518,244.0093,165.1424,77.7651,1121.3265,681.9167,433.3601,2219.6972,992.0551,1215.7275,38.0766,3436,89,25.9022,30.7466,2883,77,26.7083,31.9688,553,12,21.6998,25.6814,0.036,0.0488,0.0183,0.0101,-999,-999,8.7612,7.0746,5.1681,72.4996,51.6888,33.1143,139.3551,72.1749,95.1529,3.3808,2.7456,3.0437,6.2642,0.037,0.0495,0.0165,0.0114,-999,-999,9.6604,8.0968,5.2193,81.1831,59.9872,34.6792,150.8567,83.29,97.1449,3.9066,3.2591,3.6432,7.4136,2921,0.4945,0.5055,0.037,0.963,0.014,0.986,0.9426,0.0574,0.0493,0.2406,2077,9084,3536,121,264,276,691,725,708,1075,1405,1906,2511,1479,1359,916,644,361,256,1904,8542,3407,77,374,93,96,168,36,68,117,21
51021040200,VA00_BASTIAN,51,VA,3.71339692996,-8.11302842703,3.71507653763,-8.10893539627,357.72,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.007,2.7491,1.5254,29.3083,14.6542,14.6542,3412,73.3736,40.2855,22.3539,71.5873,38.3543,19.1822,0,3,2,1,1,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,0,83.9888,91.1985,7.6241,30.618,1060,2916,6944,158,694,251,1354,4.2651,8.0651,0.2832,0.6547,236.7925,1277.3585,4.3343,8.12,0.2666,0.7177,241.7605,1356.9185,1091,399,290,109,1890,1310,580,3108376,1564402,1543974,74,365.7195,265.8112,99.9083,1732.3556,1200.7333,531.6224,2849.1072,1433.9157,1415.1916,67.8277,390.9586,291.9207,100.1153,1876.6887,1334.1859,548.8219,3015.0944,1590.3175,1433.6458,74.9461,1267,61,48.1452,54.9044,1091,54,49.4959,56.5394,176,-999,-999,-999,0.0634,0.0872,0.0225,0.0249,14.9462,34.7139,18.3089,15.609,9.5695,119.6161,85.7313,54.2637,228.2751,119.4188,155.1436,7.8848,6.1644,6.7355,-999,0.0645,0.0878,0.0212,0.0272,15.2598,36.8761,19.5724,17.1422,9.5893,129.582,95.2597,56.0193,241.5743,132.4442,157.1667,8.7123,7.0298,7.694,-999,1119,0.4483,0.5517,0.0334,0.9666,0.0057,0.9943,0.955,0.045,0.052,0.1737,980,4659,1185,52,113,120,340,355,390,664,941,1082,1055,527,401,315,214,134,121,942,4426,1149,12,190,26,26,43,10,7,31,1
51023040200,VA00_BUCHANAN,51,VA,3.75301441653,-7.96618029132,3.7523937,-7.9706261,130.92,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2606,1.8672,0.9216,23.2883,23.2883,0,4294,75.933,43.4844,21.4615,71.7076,40.6787,18.2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1678,88.986,11.9632,20.4545,570,1442,3152,148,183,885,0,4.0825,7.0825,0.4554,0.3211,1552.6316,0,4.0701,7.0259,0.4443,0.3339,1539.6157,0,608,191,129,62,998,637,361,1837572,820335,1017237,36,314.1447,212.1711,101.9737,1641.4474,1047.6974,593.75,3022.3224,1349.2352,1673.0872,59.2105,322.2277,220.3959,101.4017,1702.1087,1097.8198,603.3378,3103.0609,1415.8493,1682.3914,61.4644,780,41,52.5641,56.2426,608,37,60.8553,63.7404,172,-999,-999,-999,0.0846,0.1115,0.0374,0.0237,52.1911,0,22.7307,18.6806,12.9507,163.2666,117.8843,73.3724,308.7405,163.8481,208.4317,9.8684,8.2091,10.0045,-999,0.0844,0.1106,0.0365,0.0247,51.7536,0,23.3156,19.4048,12.878,169.3003,123.524,74.5572,316.9882,171.9376,209.5908,10.2441,8.7836,10.4789,-999,629,0.5042,0.4958,0.0196,0.9804,0.0049,0.9951,0.9613,0.0387,0.0673,0.177,748,2786,760,33,87,82,257,289,241,351,458,703,721,312,251,181,147,103,78,719,2689,720,9,52,23,20,45,17,4,14,3
51023040301,VA00_FINCASTLE,51,VA,3.76346177005,-7.98331138727,3.75813203512,-7.98358567485,274.95,2,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1652,4.9848,1.8924,30.9981,30.9981,0,3226,126.5526,77.2601,29.3297,120.1679,72.3765,24.8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.7305,87.8646,12.1086,24.7375,853,2833,5265,231,363,159,40,3.5545,6.4056,0.4843,0.4256,186.4009,46.8933,3.5667,6.3973,0.4671,0.4457,187.0441,48.709,895,256,175,81,1293,819,474,2272108,986230,1285878,51,286.0335,195.5307,90.5028,1444.6927,915.0838,529.6089,2538.6682,1101.933,1436.7352,56.9832,296.2215,205.2802,90.6384,1509.6534,967.9453,540.5285,2621.9059,1164.7355,1451.4637,59.9179,1116,39,34.9462,37.7983,895,36,40.2235,42.7,221,-999,-999,-999,0.0646,0.0867,0.0319,0.0223,14.7826,7.4145,17.8771,14.7807,10.0559,134.2456,96.8095,60.3444,254.1728,134.7447,171.491,7.9792,5.5959,6.7039,-999,0.0648,0.0865,0.0307,0.0234,14.8336,7.7016,18.5138,15.5177,10.0709,140.2819,102.4019,61.5886,262.5066,142.4242,173.249,8.3902,6.0526,7.1167,-999,918,0.4992,0.5008,0.0409,0.9591,0.0104,0.9896,0.9423,0.0577,0.0603,0.1722,1035,4306,1111,70,118,115,343,389,389,587,654,1020,1136,520,362,297,185,143,124,975,4051,1054,26,188,50,34,67,7,19,47,1
51023040302,VA01_TROUTVILLE,51,VA,3.74372016881,-7.99305214837,3.74131277971,-7.99067875395,114.43,10,6,1,3,4,0,0,0,0,10,4,0,1,0,0,0,0,0,9,4,0,7,3,0,3,1,0,5,1,0,5,3,0,0,1,0,10,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9447,5.2697,4.2564,68.1849,40.911,6.8185,1466.6,81.4449,35.9311,29.0225,76.6454,33.8233,25.0725,0,6,5,5,0,0,0,0,0,1,0,4,1,5,0,0,1,1,2,0,1,84.712,89.9476,15.7209,19.8429,1907,7189,13636,569,618,46,0,3.7939,7.1746,0.5303,0.3241,24.1217,0,3.8066,7.1576,0.5054,0.3448,24.0608,0,2002,511,328,183,2556,1517,1039,4893762,1808593,3085169,89,255.2448,163.8362,91.4086,1276.7233,757.7423,518.981,2444.4366,903.3931,1541.0435,44.4555,266.1159,173.8305,91.3222,1350.7243,813.935,533.2148,2550.8827,971.2065,1563.4884,47.162,2340,103,44.0171,47.7209,2002,94,46.953,50.0182,338,-999,-999,-999,0.0446,0.0613,0.0222,0.013,3.5565,0,11.2914,9.0463,6.7571,89.0559,64.1758,40.2026,168.8672,89.2371,114.372,4.7123,4.3371,4.8428,-999,0.0448,0.0612,0.0212,0.0139,3.5476,0,11.7723,9.5982,6.7507,94.2178,68.9349,41.3052,176.2207,95.9357,116.0378,4.9992,4.7021,5.159,-999,2045,0.5082,0.4918,0.0296,0.9704,0.0139,0.9861,0.947,0.053,0.0721,0.169,2743,9445,2478,142,259,344,940,1058,908,1102,1505,2306,2514,1110,821,577,461,348,271,2539,8937,2413,84,310,40,120,198,25,64,136,4
51023040501,VA02_TROUTVILLE,51,VA,3.7392340523,-7.97461480472,3.73692268851,-7.98036302346,73.17,4,4,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,0,0,3,0,0,1,0,0,2,0,0,2,0,0,0,0,0,4.2,4.2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7209,6.3519,2.3496,36.2089,36.2089,0,2761.75,87.9962,57.4993,21.2689,85.7939,55.1807,19.3879,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,80.3938,87.7769,15.083,20.7547,1213,4293,7966,414,405,-999,11,3.5507,6.5787,0.6292,0.3339,-999,9.0684,3.616,6.6477,0.5827,0.3688,-999,9.5968,1292,311,220,91,1539,1054,485,2538731,1283841,1254890,48,240.7121,170.2786,70.4334,1191.1765,815.7895,375.387,1964.9621,993.685,971.2771,37.1517,261.7473,190.7779,71.3138,1315.9438,926.5119,393.5456,2115.9772,1125.539,997.9945,41.884,1550,66,42.5806,50.2482,1292,58,44.8916,52.0371,258,-999,-999,-999,0.0541,0.0736,0.0309,0.0166,-999,2.7342,13.6495,11.4802,7.3834,108.854,77.9444,49.4807,208.0978,108.6387,141.6245,5.3624,5.2413,5.8946,-999,0.0551,0.0744,0.0286,0.0183,-999,2.8935,14.8423,12.8622,7.4757,120.2556,88.5233,51.8742,224.0909,123.0541,145.5203,6.0454,6.1851,6.8328,-999,1323,0.5013,0.4987,0.0258,0.9742,0.0088,0.9912,0.9565,0.0435,0.0734,0.1445,2025,7426,1596,81,184,267,682,811,750,873,1232,1874,1871,826,597,408,282,183,126,1901,7121,1545,51,200,34,73,105,17,36,53,8
51025930300,VA00_LAWRENCEVILLE,51,VA,3.66707559256,-7.78701189602,3.66930968025,-7.78774474034,308.74,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.4554,3.7972,1.473,10.2722,0,0,9735,66.3108,39.006,15.1313,61.6601,36.5957,12.8194,0,3,3,3,0,0,0,0,0,0,0,2,1,3,0,0,1,1,1,0,0,85.8029,89.1799,9.2233,27.6361,1443,5011,8980,255,783,1355,418,4.7013,7.4518,0.3114,0.5426,939.0159,289.6743,4.8663,7.8429,0.3383,0.4822,1053.7183,216.9585,1493,509,374,135,2553,1757,796,4187292,1921172,2266120,122,340.9243,250.5023,90.422,1709.9799,1176.8252,533.1547,2804.6162,1286.7863,1517.8299,81.7147,321.3175,228.3226,93.1891,1517.8592,1021.9257,494.8979,2543.3743,1107.2309,1452.7526,76.0204,1775,73,41.1268,42.729,1493,66,44.2063,45.519,282,-999,-999,-999,0.0571,0.0719,0.0195,0.0194,25.5096,14.1684,15.1112,12.9532,7.7823,114.5892,83.1612,49.1096,212.1497,116.3777,136.7797,7.3981,4.8135,5.4414,-999,0.0591,0.0756,0.0212,0.0172,28.6256,10.6118,14.2421,11.8063,8.0204,101.7148,72.2151,45.5857,192.3886,100.1386,130.9152,6.8826,5.0011,5.603,-999,1546,0.5197,0.4803,0.5348,0.4652,0.0189,0.9811,0.4409,0.5591,0.0667,0.1898,1780,6107,1848,97,243,195,596,649,633,965,1023,1233,1527,726,599,472,351,235,191,590,2666,1036,1115,3296,795,75,145,17,60,120,4
51027010100,VA00_GRUNDY,51,VA,3.72884225918,-8.20855685465,3.72815039492,-8.20941935955,353.4,8,2,5,1,7,0,0,1,0,8,6,0,6,5,0,0,0,0,2,2,0,0,2,0,8,5,0,0,1,0,8,6,0,0,0,0,9,9,1,1,0,0,4,3,3,3,0,0,3,0,0,0,0,0,1,0,0,0,8.3483,2.7314,4.5697,44.5459,11.1365,27.8412,2244.875,46.4853,15.2089,25.4454,45.079,14.3991,22.4053,0,2,2,2,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,87.93,91.6618,10.9833,28.3382,1708,4756,8542,266,908,3634,570,5.2459,7.4625,0.2788,0.5316,2127.6347,333.7237,5.2676,7.4243,0.2561,0.5942,2147.2682,359.1736,1753,663,527,136,3347,2601,746,4834000,2875635,1958365,196,378.2088,300.6275,77.5813,1909.2983,1483.7422,425.5562,2757.5585,1640.4079,1117.1506,111.8083,411.7883,339.5514,77.4609,2120.1812,1704.7267,443.2853,2971.5112,1883.5195,1135.7692,127.0596,2555,127,49.7065,60.8275,1753,91,51.911,62.8051,802,36,44.8878,55.953,0.0554,0.0661,0.0171,0.0176,35.2943,13.9781,14.6884,13.0955,6.6525,93.3116,66.6594,42.5955,178.7946,92.7736,122.1883,7.9863,4.4107,5.4418,7.4813,0.0556,0.0658,0.0157,0.0197,35.62,15.0441,15.9925,14.7911,6.6422,103.6179,76.5874,44.3701,192.6669,106.5229,124.2247,9.0757,5.3976,6.5838,9.3255,1815,0.5067,0.4933,0.0072,0.9928,0.004,0.996,0.9842,0.0158,0.0597,0.161,2864,12204,2891,164,340,349,938,1073,1111,1971,2052,2725,3013,1332,996,833,514,312,236,2761,12046,2868,59,66,4,44,92,19,26,41,5
51027010600,VA00_OAKWOOD,51,VA,3.71915221259,-8.19827425418,3.7198657,-8.1989433,82.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1.1404,0.3925,0.5892,0,0,0,0,24.6678,8.49,12.744,25.35,8.2797,11.5248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5072,87.9227,11.4035,25.6039,207,599,1037,25,130,464,31,5.285,7.401,0.2193,0.628,2241.5459,149.7585,5.4037,7.4962,0.1952,0.719,2312.2143,159.2743,213,88,73,15,397,288,109,640989,370421,270568,26,413.1455,342.723,70.4225,1863.8498,1352.1127,511.7371,3009.338,1739.0657,1270.2723,122.0657,460.3857,397.6182,71.3925,2117.0073,1594.5266,541.8805,3305.3471,2044.7028,1311.1433,142.8238,286,16,55.9441,67.843,213,13,61.0329,75.3587,73,-999,-999,-999,0.1598,0.1891,0.0439,0.0551,104.0612,26.8974,44.0415,40.1127,18.183,264.7563,188.6863,121.1157,508.8086,263.0159,348.0431,23.9391,13.986,16.9275,-999,0.1634,0.1915,0.039,0.0631,107.3419,28.6065,49.0773,46.5377,18.4335,300.7168,222.515,128.2499,558.8568,309.2404,359.2414,28.01,16.9608,20.9007,-999,223,0.4166,0.5834,0.1053,0.8947,0.0048,0.9952,0.8847,0.1153,0.0422,0.1516,554,3368,701,35,66,82,176,195,218,624,716,769,746,295,274,173,125,77,52,549,2846,695,0,483,4,5,39,2,3,18,1
