HSA #,HSA City,State,Resident Population (1996),"Acute Care Hospital Beds per 1,000 Residents (1996)","Hospital-based Registered Nurses per 1,000 Residents (1996)","FTE Hospital Employees per 1,000 Residents (1996)","Total Physicians per 100,000 Residents (1996)","Primary Care Physicians per 100,000 Residents (1996)","Total Specialists per 100,000 Residents (1996)","Allergists/ Immunologists per 100,000 Residents (1996)","Anesthesiologists per 100,000 Residents (1996)","Cardiologists per 100,000 Residents (1996)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (1996)","Critical Care Physicians per 100,000 Residents (1996)","Dermatologists per 100,000 Residents (1996)","Emergency Medicine Physicians per 100,000 Residents (1996)","Endocrinologists per 100,000 Residents (1996)","Family Practice Physicians per 100,000 Residents (1996)","General Surgeons per 100,000 Residents (1996)","Gastroenterologists per 100,000 Residents (1996)","Hematologists/ Oncologists per 100,000 Residents (1996)","Infectious Disease Specialists per 100,000 Residents (1996)","Internal Medicine Physicians per 100,000 Residents (1996)","Neonatologists per 100,000 Residents (1996)","Nephrologists per 100,000 Residents (1996)","Neurosurgeons per 100,000 Residents (1996)","Neurologists per 100,000 Residents (1996)","Obstetrician/ Gynecologists per 100,000 Residents (1996)","Ophthalmologists per 100,000 Residents (1996)","Orthopedic Surgeons per 100,000 Residents (1996)","Otolaryngologists per 100,000 Residents (1996)","Pathologists per 100,000 Residents (1996)","Pediatricians per 100,000 Residents (1996)","Plastic & Reconstructive Surgeons per 100,000 Residents (1996)","Psychiatrists per 100,000 Residents (1996)","Pulmonologists per 100,000 Residents (1996)","Radiologists per 100,000 Residents (1996)","Radiation Oncologists per 100,000 Residents (1996)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (1996)","Rheumatologists per 100,000 Residents (1996)","Urologists per 100,000 Residents (1996)","Vascular Surgeons per 100,000 Residents (1996)"
49037,Newport News,VA,313858,2.6308,2.6762,9.7776,170.9481629325,60.2517038284,109.7121573643,0.5307784127,7.8754596316,6.184070799,1.5955555436,0.27926,2.5830924907,5.7725445094,1.1210703567,33.7345910068,7.889453357,2.9057772006,1.8584205643,0.7595489795,16.4344078788,0.0491483369,1.106885534,1.5546399354,2.0785905746,13.47605092,5.3573802731,5.8692742461,2.2592625642,3.0098,9.8542733604,2.1163683854,8.8588053761,2.7212107723,5.73151,0.9192713997,1.2648396403,1.4595422441,3.8434323478,0.1130525956
49038,Norfolk,VA,365815,3.057,4.0707,14.1883,180.183652926,61.2254064978,117.9956106845,0.9450602392,6.9902048111,6.2963586663,0.3541912587,0.67163,2.8419555964,7.3012015731,0.7027666196,22.3535358539,7.9726115667,2.8839076425,2.2942278152,1.3354782471,24.8007893593,1.1203560795,1.7294462375,1.6298296021,4.1097252139,10.3864367278,5.399720823,4.5147663701,2.556871805,3.11177,14.0141634326,2.932007924,11.247667424,3.3195973013,6.61708,2.2219847478,1.4403769935,2.2388395766,3.721186627,1.1136317007
49039,Norton,VA,29690,5.1712,5.4949,23.3394,182.2081377576,73.5959764976,107.6879855837,0.2498898319,6.3144204731,8.1110780108,0.7426480805,0.19811,0.5933435143,9.1379989997,2.3855906503,27.6353125484,13.514556305,5.4144121885,0.7919274904,0.2707501976,26.3606264583,0.4249614438,0.2366848433,0.7292980854,1.0443002287,17.406898283,4.0739014759,7.0533212937,1.6324227617,2.27344,20.0644848128,0.7540060325,3.9105037465,0.8236381879,9.79149,0.3399905245,0.2515547036,0.3826279803,5.1597299976,0.5481329792
49040,Pearisburg,VA,18752,2.7579,3.5769,15.1825,195.5085884445,77.8835322342,116.9960469739,0.8264070349,8.7536194522,2.2178309492,1.2261104084,0.05659,1.126194618,6.726039348,0.6653678908,59.4586328106,22.6498162059,1.0581611238,0.7901737344,0.2402907169,12.6430688042,0.3442050954,0.420585866,1.2930074751,1.7223424504,16.1002252124,5.1217619248,7.0740751147,3.9856586101,3.18615,5.6660239947,1.2662177328,10.1802118972,0.9523104176,11.97845,0.5459329353,1.5648202814,0.197400721,4.5862748929,0.1421040213
49041,Pennington Gap,VA,17940,4.5761,4.2082,18.7351,175.9401489885,76.2914977574,98.5348972628,0.2477199597,4.2296480905,1.7525278517,0.5858692067,0.21994,0.5829763352,7.9874777303,0.2551978023,35.8560398331,19.0347970465,5.3036392106,0.8030165432,0.3083564526,29.0372461678,0.5222266285,0.2237583828,0.6020125329,1.0374742495,19.0079888384,2.0578927001,3.0870261697,1.958220026,2.28872,10.8789859006,0.6530357105,6.4693261165,1.1043132504,9.15087,0.3178903896,0.2711767579,0.3977607698,5.6921380046,0.2013095212
49042,Petersburg,VA,118398,3.6201,3.8686,16.1259,183.5757198182,63.8759036346,118.7492667451,0.3590930894,7.0016684041,4.840233836,2.0633182174,0.91375,2.2780454644,2.9764496306,0.2403183803,28.2960970452,11.6733938638,0.9535418961,1.5601669706,0.1132804196,23.9791465397,0.3065983574,0.6788420474,0.8105515298,4.147310839,14.8718536858,9.0859249796,6.7349853621,3.995285321,3.92293,11.5806113584,0.8644257876,17.9384417462,1.3988958949,9.96963,1.0970893091,1.5007354896,0.3163600959,3.3003070316,0.2940437554
49043,Portsmouth,VA,174869,3.2596,2.9535,12.9706,231.9705337174,72.7722312251,158.5937242571,0.1775839565,12.3474101388,5.484458716,2.0963782554,0.22239,2.7272794878,7.8852619099,1.2150862947,36.366988002,16.72868959,2.6809126354,4.5961108843,1.2814179175,20.5363904805,0.2018918978,3.4757937297,1.7601260761,6.267273989,14.2034978829,7.9457106939,11.588216562,4.2876999551,5.64194,15.5991891612,3.3239097432,11.349338533,4.3034735232,6.11375,0.8488382421,1.3921466911,0.9058280522,6.8493119877,2.0246250775
49044,Pulaski,VA,18675,4.5537,5.0624,17.2136,200.7864764848,74.7219249962,125.7021045736,5.3280422464,10.9821002701,6.5300475023,1.0511089063,0.07803,0.5375740983,8.5831852278,0.8752506994,42.2069940484,13.9357994952,1.4594662361,0.7377229624,0.234278161,23.5856808968,0.2667656567,0.9401622604,0.929373509,2.2647846824,23.3527542869,6.6350206953,5.340692813,3.0518772324,8.66239,8.0975594181,1.0290012128,8.6094159678,1.2674493843,18.94447,0.3067020713,0.6083397259,0.2807000755,6.1052139453,0.129394643
49045,Radford,VA,39697,2.4446,3.483,12.2457,156.8936670131,57.3408609608,98.9473380177,1.8945530569,6.5035080486,5.4590712325,1.077911899,0.04737,0.4528424253,6.2171243799,1.5090225472,23.1606417747,8.8774368613,2.0527495127,0.5265847417,0.1469283958,21.511467465,0.1904287136,1.6259120812,0.6260226214,3.4018072492,10.2262110985,3.8172214782,5.2757325782,3.299643999,6.2654,13.2332541327,0.6177204581,11.8344987797,1.7998007579,8.58869,0.2424055749,0.4077953111,0.1678690201,3.9384395923,0.0851746577
49046,Reston,VA,171551,1.132,1.5565,4.9771,211.6799177059,78.3649941596,132.2350586082,1.7794458488,13.1272536425,4.319872531,0.8825123851,0.50617,5.3057673657,6.9966159524,1.1422030063,27.6607791006,6.4909593612,5.7447254524,2.6994657008,0.7731457182,31.6689697196,1.3836182583,1.2926657648,0.8088961218,2.1628817985,12.7331366412,5.8092900887,10.7132081885,3.2581070534,3.86402,18.9084957422,1.0522507468,12.5115448134,3.5025487118,6.89378,1.0568880169,1.337212762,2.1097378765,3.5085293305,0.7079319907
49047,Richlands,VA,30759,5.3,3.9869,16.531,193.0286882258,71.4995723903,120.7882388427,2.4338331473,7.0334604499,3.6717288795,0.7806334312,0.12448,0.4599912384,7.856294904,2.4994299347,38.7522385424,16.3226908239,0.7096972906,0.557532209,0.135792428,17.7214950485,2.8437763089,0.3292183282,0.6139443617,3.1341824977,13.8438168624,4.6761054034,9.7901906435,5.6797833996,4.22916,15.1275471603,0.8057675516,8.0882389415,5.3741939968,10.74099,2.5583240713,0.2595132179,0.2568816976,5.7434014286,0.0912608373
49048,Richmond,VA,890443,3.1425,3.6584,12.2925,179.0882321168,66.7982416546,111.4785516172,1.3194173529,7.1238077909,7.7824131291,1.0686679299,0.51222,2.8772036684,4.008165175,0.8677489894,29.5268952793,6.5842206331,3.4760569756,2.0797485073,0.354341315,22.8268815454,1.1645800465,1.5143226478,1.4668109538,4.3049824003,8.8034375013,5.4398692297,6.8688828132,2.3295503096,4.10217,14.4632711749,1.6128838207,12.2477623197,2.4324647474,10.24107,1.3870214788,2.1997214272,1.1896340825,2.9716217833,0.5598909193
49049,Roanoke,VA,234215,2.5328,1.8622,11.941,183.0600950124,60.7626712145,121.2645785136,1.7982444931,10.3775595951,6.2089450456,0.8903652349,0.03193,2.1379291154,6.121745625,1.119150974,28.7584101734,8.1183047649,3.0326813014,3.4104490148,1.0895813348,20.9891811707,1.4923848719,1.2640196587,1.7752001595,3.527357302,10.6914109692,5.8529135557,5.8737543759,2.8739711699,4.61928,10.9717674666,1.8590688286,12.8822959437,2.3292599717,11.11356,1.6841212711,2.0830852335,0.9449415548,2.773529588,0.2219984514
49050,Rocky Mount,VA,27160,1.94,2.3656,10.1814,155.725823881,56.6754388326,98.2176842673,0.6697185126,10.7833224961,2.8352815317,1.410783723,0.02059,0.9391767279,5.9181733208,0.4540511127,34.2519526028,8.37003861,1.2832304646,1.5468390523,0.4511532872,9.7887899259,0.638405588,2.949255487,1.5359107093,1.5357178981,13.8120459453,4.8143591885,4.853327683,2.4261682846,2.33293,13.3413212671,1.5972116497,5.4266651317,0.9783195148,8.11614,0.7653961005,1.0795465969,0.3228186054,2.6324955017,0.2136247068
49051,Salem,VA,48105,2.3604,1.8728,9.4408,158.4871078097,51.0646728747,106.4092256531,1.97689802,8.3164584209,4.439726182,0.4590997185,0.03835,1.5513922633,6.076222806,0.972456611,25.1772376678,8.4783482654,2.8113737337,2.8082512168,0.9234499485,15.861751313,0.7241117958,0.5488378734,1.3120424754,3.1629992785,7.5189243388,5.3715251476,4.9718123785,2.4944849669,4.38942,10.3996087598,1.3824770638,13.722223651,2.8605156836,11.12849,0.7177354357,1.8884586798,1.7765249531,1.5498714758,0.1088750346
49052,South Boston,VA,57283,3.4288,3.6413,14.6116,161.5350483615,53.3272690167,107.2540830137,0.2652089496,8.6241902854,4.3583294789,1.9324313441,0.16637,2.47665508,10.4772979353,0.3158375313,27.5957342589,10.4949721787,3.6652307517,0.700036884,0.2386452115,15.453801674,2.2660893129,1.8741720844,0.7879755989,1.2952705403,14.9573392177,3.7181651115,8.0025099808,1.4039888941,3.86601,10.8310103771,0.7566443315,6.5380230341,2.1506525532,11.09796,0.2301221374,0.3963530083,0.3267477367,2.9615865108,0.1928616482
49053,South Hill,VA,28292,4.2251,4.8652,19.9947,167.8314684208,68.8537471429,98.3539016582,0.4608677533,6.0238432517,4.4803839879,4.3868148753,0.27694,1.1222612835,7.293611126,0.3269848428,41.7824733768,9.9698477237,1.2769599266,0.6764364182,0.1536260373,17.6762455544,0.5124629553,0.7104810853,1.1091487257,1.6441030392,15.5024175086,3.9243118483,7.6827106754,1.9701777093,4.71828,9.5526903597,1.2314187957,5.4847233622,0.896925513,10.58441,0.4232267794,1.0202528454,0.3768669451,4.0485074215,0.3337848602
49054,Staunton,VA,101563,2.6865,4.1898,15.5397,193.8404655752,62.1382372966,130.5716252991,1.2393490317,14.3909634852,3.8572307251,1.2314039275,0.31492,3.4651002688,13.2140488746,0.3569219423,32.5571430803,8.7279642716,3.1130798415,1.4727584509,0.1968554716,16.7582258565,0.0532724193,1.4031719064,1.5814690403,5.1113798376,12.2032800601,7.1497413678,7.7359069233,2.0924943542,4.08855,13.3764936638,1.0044223725,16.2017734413,1.5962420305,11.4942,0.3567516834,0.4959734717,1.1036595499,3.9928634016,0.797771104
49055,Stuart,VA,13441,3.0986,3.8599,16.5864,160.2370138178,62.6114330462,96.9703365436,0.437488999,6.1648558379,2.0063745547,0.974259883,0.14502,0.9487652578,5.4112198276,0.2633253814,43.4270061042,16.8343235318,1.3006225323,1.0052235138,0.3103649622,13.2623595934,0.3245526305,0.4833153706,0.7486170122,1.5439987368,8.9789944606,4.227942072,5.2271460129,3.3308645835,2.63346,5.6545398728,1.5120502834,4.2681560008,0.8639875061,11.3196,0.3966295466,0.3784552351,0.2645745536,7.1025074117,0.1765040504
49056,Suffolk,VA,66687,3.2029,3.3954,14.8,170.3900628486,50.4069616821,119.1514003871,0.214168494,6.8045639062,7.3511558946,0.443271816,0.23292,2.0210317352,5.5356516867,0.2630691673,25.7910167258,14.3832324138,4.2524096464,1.8834720862,0.3065851457,13.3987135132,0.2229958534,1.7268034405,0.92154819,2.6431133951,19.0566530555,4.3131351981,8.0870258028,4.1298474729,4.02615,11.3218885197,1.6961875358,7.5246445302,2.0815230484,9.27422,0.3656199685,0.5581624844,0.4041772048,4.4423300729,0.5397618054
49057,Tappahannock,VA,25143,3.7288,3.7918,12.6945,206.8218360142,76.3189943909,129.7578575299,0.9841306127,11.1435581908,8.6159033965,1.4642513923,0.46,4.6800420866,4.3389424574,0.5568542778,40.459511922,12.5463931563,2.1212537635,1.1826224404,0.3028571569,23.1850908931,1.0447910076,0.8326947944,1.562217431,2.7910010966,14.2677593433,5.2408317209,14.2944265116,2.6902664118,3.417,13.0088164725,2.2349537257,9.2288128429,3.725195551,15.2914,0.7305411758,1.6970659557,0.7353829324,2.9462530832,0.4345109527
49058,Tazewell,VA,12855,4.7041,4.0483,15.9725,187.53025922,76.4401712731,110.9715498462,1.0534538848,11.3497946286,2.5694896074,1.2920538571,0.10145,0.4006584694,15.1457869723,1.3229501041,44.3775222407,18.3781858946,1.3746957692,0.9772810286,0.1142553237,9.3258655437,0.767305385,0.8167693141,0.6219208992,2.1007166037,10.121655829,3.9727373382,5.8670974552,3.6427869349,4.00723,25.5319973839,1.6543649229,4.0419791743,2.3560233582,16.61322,1.2991274938,0.4729170889,0.4504993774,3.6826406303,0.0805433725
49059,Virginia Beach,VA,301681,1.8768,2.4405,7.7772,207.9183169401,62.8121972954,144.4359812854,1.3120846947,12.5490610003,6.7605823992,0.8106703691,0.15533,3.7537089287,15.1344539943,1.3200066552,30.1373157246,10.1721554904,2.7257926341,2.4700078969,0.5727475017,20.8462589025,1.0044537842,0.9718677604,1.9201550438,2.7020536441,12.8625221969,7.0564072732,7.5692757447,2.8766982143,2.60796,11.6014902405,2.4331301668,14.9419753811,3.8323815843,9.20369,1.410624037,1.3025921014,1.3996606117,4.6962938876,1.6781571396
49060,Warrenton,VA,54305,2.1426,3.3493,12.5422,188.0587322904,59.0575863119,128.0022479708,0.5111493149,14.5092540159,3.5639739046,1.2091857468,0.18082,1.2588572701,12.4728031534,0.5203185312,31.0906890017,11.951352478,2.8490196636,0.9175770919,0.461972123,18.6531636803,0.530140355,0.5151399865,0.7650280293,4.4172922999,17.7686292385,6.8811029393,10.0022524253,3.3363861994,4.62487,9.3497756059,0.9297381402,9.3103820258,2.3369295425,10.60273,0.4697376067,0.5734698109,0.4608700109,3.6062001481,0.1487227181
49062,Williamsburg,VA,68809,2.7236,3.2778,11.8987,267.5370132136,90.5002130704,176.1638709145,0.2883481834,16.0267225183,6.9298124058,3.4220791738,0.16887,1.9819176724,16.8183868122,1.5793019232,45.8328811452,11.2123002173,7.0849256086,0.6473280187,0.2238959778,28.1699557912,0.1676970819,0.3782633941,0.9243470899,3.3437940921,21.3549691995,8.0479550087,9.6397367273,3.8483414353,3.87129,16.2535320692,3.6267621937,26.4192949723,0.8134762357,11.42984,0.3458055371,0.5523720708,1.6976885881,5.593175385,1.4287948972
49063,Winchester,VA,120008,2.4137,3.2042,10.1351,140.3076366008,40.0908590588,99.6265605003,1.2143802048,8.7820576953,5.4592430245,1.4119245095,0.08455,1.998193946,6.7013238432,0.1250233426,16.8427843716,6.3276181858,1.9720991003,1.9000082429,0.7133112154,16.3776063419,0.1757915391,0.6781805166,1.0747184319,4.2524886478,11.6951510346,4.3784946945,6.15736445,2.7757431153,2.36845,6.8304460198,0.7972072537,7.7103056643,1.8708885621,6.0417,1.2110644875,0.7900411496,1.7175629124,3.0973093625,0.0480170033
49065,Woodbridge,VA,177257,1.4069,1.6145,6.1505,122.3041531937,39.2173009391,82.5517974966,0.7008183804,4.6271574206,4.7174019757,2.3632977905,0.10778,1.6949999945,2.1407360419,1.0761300181,17.8251971354,6.8931379365,3.0214540273,2.259233829,0.3914075946,14.1182451302,1.251803912,1.7742319729,0.892925458,3.3117259413,8.9763344431,4.4379178359,4.6105112653,2.4477027647,2.63776,7.3070013583,0.9698447965,6.1586825486,1.3352772379,2.72941,1.1186047269,0.4147707577,0.3500686755,2.8810427322,0.1874335563
49066,Woodstock,VA,21333,3.6162,3.7617,13.6969,164.2674772329,60.4028035571,102.9279547799,0.5854104961,6.0969654186,2.1343969394,1.1659372398,0.13826,1.0010659162,12.9008337812,0.1937406636,27.5921997338,12.0413025523,1.0587618493,0.7701009378,0.2854177345,25.965505452,0.1686586451,0.5650632039,0.8077549444,1.9561279374,12.8181274417,2.8718870841,12.5703469207,2.0135715596,1.97469,5.2179547163,0.7654316105,10.6768950904,0.7858290822,7.21381,0.4703882484,0.4301116602,0.6035854396,4.3251194394,0.043193678
49067,Wytheville,VA,31865,3.6765,4.2594,15.0708,172.4138511318,61.5773079117,110.0387852971,0.6913742396,6.9033742078,1.7035205756,0.9037091479,0.07916,0.4602142386,11.574210258,0.373121234,43.7524345502,12.8752456876,6.0366983467,0.6390313973,0.1863275243,12.9720274884,0.2173453027,2.8198331295,0.9257895916,1.0509046412,15.6696742248,6.4676083788,7.4950106259,2.2748018013,5.63581,4.1836293745,1.1137272032,7.359181799,3.0748179745,10.87573,0.3281129818,0.5319211774,0.2070697501,2.7379315462,0.1361080989
50001,Aberdeen,WA,54434,2.9017,3.2919,13.2942,212.5107661174,75.7499573021,135.7728593387,0.7165744985,20.6308392344,4.5858814509,1.7223559863,0.09521,3.0431913601,9.2370571855,0.6872886181,48.0667100097,10.323805595,2.8998634884,1.3225586179,0.2493135489,17.3831988462,0.1013894754,0.7333012176,1.8943319046,3.4996495339,18.4040228764,7.5266833601,9.7830665538,3.0403476927,5.31462,10.9387912711,1.6886701212,7.6175241923,0.8616917661,10.92242,0.6065480314,1.3385604619,0.5842149122,5.5836391376,0.8656678837
50002,Anacortes,WA,31214,1.8426,2.7628,12.2624,279.4292695708,126.4907372531,153.5596703128,0.5646013996,22.7682817235,3.5785591688,6.1103771171,0.13728,1.3896000785,14.1216128108,0.3598991578,91.3895092982,13.7536285021,1.2159080896,1.1144308731,0.2502601885,21.0917258955,0.1689609871,0.4741130782,1.2103264588,3.9535450754,22.0752569624,7.3638954844,7.3833866711,5.2761075389,3.35434,17.2163525478,1.8631747215,15.495996282,0.6350320299,17.266,0.5607724436,1.1658013549,0.360782818,5.7247323924,2.2529012899
50003,Arlington,WA,33884,1.3341,1.7805,7.9478,151.9363668802,62.3412264037,87.4062258253,0.591713698,8.9100785504,2.5343507787,0.872701933,0.18006,1.2937281527,7.7444074302,0.3147292459,41.8338729469,8.7551190854,1.4550644919,1.3328704377,0.1671099548,15.3057479624,0.0475098156,0.5708360308,2.3612445319,1.344289863,11.0193292622,4.672555836,9.6972619909,1.3885120346,1.63408,5.5298927622,0.8779412911,3.5712865393,1.0032081166,3.39362,0.642163389,1.2467298725,0.4492605599,1.2666086947,0.6556859085
50004,Auburn,WA,57940,2.5224,2.3749,10.5179,196.6109626688,75.9806563472,119.0279801179,0.3838010607,11.3224382182,6.5952587779,3.4456002039,0.24783,3.7778354319,6.2786369643,0.8736052367,43.8512537993,8.1992967539,3.5199582486,1.4454146247,0.4577893826,21.0583523756,0.1435113625,0.5151988787,0.7403800363,2.5061915604,9.9574321987,7.2928941444,9.9145210927,4.2504147766,1.64342,11.140937741,2.3253015063,8.3520637354,1.1975408322,6.04339,1.4849532404,1.2786705067,0.3723454307,4.9691740317,0.5359221856
50005,Bellevue,WA,229452,1.2587,1.8921,7.7699,230.2175109648,77.2797657843,151.8725957076,1.9429621985,15.7456074525,5.9488215077,1.4623355732,0.0928,4.4487158903,9.3725128393,1.1568961023,36.966249202,7.9776044809,3.7381504371,2.1871346984,1.1206487245,25.1904358462,0.7184350247,1.3154277589,2.4720124072,3.0967767887,10.537436291,7.5236847802,10.0896470111,5.504896497,4.72751,15.0683617944,3.0007382137,19.407811125,3.8521281251,9.67885,0.8111820466,2.9036710926,1.5332108348,2.3918597128,0.8232022138
50006,Bellingham,WA,157029,1.3304,1.8292,6.6659,180.0353053326,67.0320373352,111.9513141551,0.1111754564,11.9033836506,3.3850155196,2.0234331906,0.03088,2.6289021389,9.2307730353,0.7026472493,42.1521430827,6.6268621852,3.2738839754,2.0628192025,0.0879763066,11.4754498765,0.0446803871,1.9086631527,2.7341233975,1.5000203792,8.8894631224,5.7182971046,6.787141703,3.5338205046,4.12196,13.376692237,2.7881731135,10.8278507408,1.3686778007,5.89172,0.7233191499,1.4965690646,1.3121284694,3.5320032122,0.7405911789
50007,Bremerton,WA,229754,1.6013,1.9457,7.6767,178.3626636468,60.8125124241,116.5756829005,0.631876698,14.45109228,3.1072275516,1.6819292888,0.50173,3.5088949129,6.2899553177,1.1318231144,34.8561933055,9.4311454691,2.3367827538,2.3694982747,1.1189115465,15.2699910315,0.0902755503,0.2345278555,0.4897514258,3.1929423079,10.2984985343,6.5353745416,8.6183693163,3.6884570436,3.32896,10.5054834996,1.4651239044,8.8232091357,1.7216846567,8.65482,0.6825087048,0.9728746262,0.1952084408,3.999040253,1.2111759886
50008,Brewster,WA,13727,3.8469,3.733,13.909,181.4652052346,84.2085464949,94.8661841339,1.1106417552,11.3888479065,1.6222712965,1.4241764933,0.07618,0.9681802182,4.044351714,0.3954324016,60.0261000706,10.8463437521,1.1988391334,1.1181245882,0.1575362872,17.6970472039,0.1146950208,0.2290020014,1.4336615873,0.9154581303,8.6092977825,4.1669209862,15.4569859788,3.241238875,2.22118,7.6047180278,1.2643144897,4.465088508,0.5273723861,7.46488,0.5484906672,1.1766372481,0.2354888432,2.0325902909,1.0657016548
50009,Centralia,WA,62070,1.9539,2.5192,11.2398,173.289373739,65.9853590707,106.2622621606,0.5816950801,13.657260427,1.5793022211,0.8890327294,0.07259,1.249138994,8.7132577273,0.5747155968,40.1639231707,7.6846108613,1.2092236811,1.1150650566,0.1679908752,16.1278493986,0.0995846906,0.6252426988,1.3087836483,1.5569445799,13.4738812053,6.6265924453,10.5903855829,3.4098737814,2.67818,10.1863912521,1.1385110325,5.0267748816,2.0152923564,11.1868,0.5663920177,0.8795043239,0.4898414561,3.1026821962,0.7371007542
50010,Chelan,WA,7980,4.0895,5.0383,16.7084,239.1306650073,93.3704521289,143.9035846753,0.6283951311,17.928741943,2.0337680967,1.4477408948,0.07764,1.6374195409,6.0291094602,0.5249252115,83.5978997205,17.3072203817,1.8995176839,1.7289311559,0.1536091892,8.9897388542,0.0840958636,0.2037849144,2.4167370606,1.3519001728,13.2865758252,6.7244995614,13.4983666929,5.5513044623,3.76017,4.0205345049,1.7555243771,23.3327856996,0.6536379199,5.09015,0.8452806923,2.1969411836,0.1942254167,3.3599149425,1.8512121057
50011,Chewelah,WA,8192,4.481,4.9881,17.0877,212.9753954759,94.0724814575,116.3784250561,0.5830105328,19.497719258,2.9393338134,1.0529596046,0.12569,1.1440106696,6.5202422463,0.5904203168,83.4195461562,16.0144642725,2.0332559379,1.1506432753,0.3617039053,9.4043986371,0.9977150267,0.607942398,1.390430192,10.9733760242,8.5495244318,4.0131507329,6.7674424126,2.645196428,2.03394,2.9531918483,1.4018885647,5.8676346335,0.8588803556,6.42299,0.6143335797,0.8681686652,0.6891819533,1.5723803019,0.953916751
50012,Clarkston,WA,21539,2.5536,3.2818,10.9695,176.9521875164,64.9964702499,110.9237950978,1.1627586146,14.356069933,1.8851105558,0.8610139368,0.07003,2.9897237857,4.2694748008,0.2277419195,40.0787678801,5.6819320331,2.1459601086,1.9364717798,0.1623697517,17.922750668,0.174098959,0.258405569,2.0649272802,4.9784350183,11.2586191354,5.1409292839,7.3317146784,2.6053773021,3.54843,7.3990887491,1.3843825733,13.5267390098,0.3483778069,9.00955,1.0010890116,0.4660440748,0.3047813311,1.9490290642,0.4087823907
50013,Colfax,WA,5310,4.9839,4.1814,16.3775,160.4027425025,68.3618844507,90.5371552286,0.4875438805,7.8547230684,1.9575019755,0.840656362,0.10944,0.9424462237,5.5151361743,0.3606983838,44.027703931,5.3699664837,1.6386673114,0.745094876,0.235794181,18.7902810246,0.3334120685,0.4134837381,1.2978535766,1.1028987529,11.3289188878,3.0724716447,8.3808446078,2.6691577483,3.47264,5.3382229896,1.3178953216,6.5385911633,0.5616007291,5.96063,0.4445947803,0.7356929143,0.4594716725,1.3877387625,0.7306069719
50014,Colville,WA,21017,1.9132,1.776,7.8304,164.7386583213,71.4866589152,91.3235874404,0.3285927301,6.6030939602,1.7413973879,0.8016568294,0.07953,0.6871266151,11.5035669577,0.3887559001,61.4672683398,7.9885789196,4.8865232395,0.7677928524,0.1935988117,9.6837053614,4.1235826437,0.3319820098,0.9608579278,1.1585999233,5.8953306187,6.2858962282,8.4245948647,1.8743951702,1.29749,1.7333103473,0.9921734551,7.2724729399,0.5551248392,7.79633,0.3475217034,0.5622237395,0.388739943,1.165712466,0.6671659327
50015,Coupeville,WA,60997,1.837,2.7836,10.8269,202.6949581989,76.0043893666,125.2358973773,0.3935887093,16.6958364005,1.6096225776,0.9567581737,0.11484,2.4793551084,11.9856630872,0.3214424386,52.1869054731,7.6428132451,1.0110825802,0.9723773903,0.2681270825,14.2197666232,0.0764081668,0.4038529374,0.8688783505,1.0919188485,14.6623098005,6.7135352036,9.2511599973,3.3230498731,1.72762,9.8228125354,1.1688670362,16.5335986904,0.6190374212,6.83427,0.450567804,1.0446152912,0.3149109487,3.5041434151,0.7261957933
50016,Davenport,WA,4230,3.9139,4.9361,36.9304,241.1691062215,92.0594761063,148.2429652933,1.1648653112,14.9166053088,4.3433002727,0.9212494967,0.24398,2.1239169966,24.285760918,0.8678146449,73.2313869277,15.3311997552,2.1985311542,1.6049643444,0.6039410864,13.5771696381,0.865051553,1.0152279911,2.3357051158,2.4938343486,17.0820289082,5.1343368293,10.5281146083,4.6948700847,4.06996,6.8734052498,2.7786925664,9.7904425478,1.2882658779,10.69433,0.9833055311,1.6088418172,1.1513984967,2.4368863578,1.3105629759
50017,Dayton,WA,3686,6.848,4.5252,20.1555,222.8305044696,95.8147213814,126.525092754,1.2273903251,17.7624285624,1.8391586224,0.8920487364,1.02034,2.18863068,11.0242189389,0.2553444899,63.4897400044,7.8925734019,2.8137570847,1.8119948325,0.2104541487,20.9248217955,0.5125935307,0.2751500292,4.4741787962,3.0857102232,15.1406196839,5.8535598516,11.5136246567,4.0678828344,4.26108,12.1020751893,1.0364685509,7.4679597899,0.409403374,10.33686,1.5631336191,2.4249059578,0.9391947633,4.0047797498,0.3988071244
50018,Edmonds,WA,147320,1.4292,2.2697,9.8955,198.3985557073,68.3323337269,129.0886050615,1.0619759543,17.164593937,5.057471952,0.9362166853,0.13229,3.2184634328,6.4655614308,1.1178465206,39.8389544859,6.5024594597,2.9163920765,3.0491480929,1.1608054199,19.215673516,0.1522127509,0.6739967049,0.8509927435,3.482729077,10.9963125024,5.9306162106,7.0882650098,3.6111730799,3.8731,9.2005994098,2.7009900757,12.596186272,2.7563953783,8.43666,1.1684654715,2.2226843049,1.4536883174,4.1369129844,0.4865215857
50019,Ellensburg,WA,33039,1.9376,2.8006,10.5553,195.193175,90.1312668398,103.0972511357,0.385181156,6.4402824148,1.7437927307,2.0318118983,0.06677,0.8209290404,7.3947316818,0.3642103711,62.2114674046,13.8943754283,0.9446049845,0.9550308281,0.2666399343,12.3277918714,0.2000782216,0.412311896,1.5496196128,0.9333357117,9.2143582665,9.7029171746,11.5141868723,2.3337085737,1.4086,15.1679394676,1.4336755932,10.9773299929,0.5914681378,3.56299,0.2806834911,1.125234107,0.3910650724,2.4515241899,0.4667324939
