HSA #,HSA City,State,Resident Population (2010),"Total Physicians per 100,000 Residents (2011)","Primary Care Physicians per 100,000 Residents (2011)","Total Specialists per 100,000 Residents (2011)","Medical Specialists per 100,000 Residents (2011)","Hospital-Based Physicians per 100,000 Residents (2011)","Surgeons per 100,000 Residents (2011)","Resident Physicians per 100,000 Residents (2011)","Allergists/ Immunologists per 100,000 Residents (2011)","Anesthesiologists per 100,000 Residents (2011)","Cardiologists per 100,000 Residents (2011)","Cardiovascular/ Thoracic Surgeons per 100,000 Residents (2011)","Critical Care Physicians per 100,000 Residents (2011)","Dermatologists per 100,000 Residents (2011)","Emergency Medicine Physicians per 100,000 Residents (2011)","Endocrinologists per 100,000 Residents (2011)","Family Practice Physicians per 100,000 Residents (2011)","Geriatricians per 100,000 Residents (2011)","General Surgeons per 100,000 Residents (2011)","Gastroenterologists per 100,000 Residents (2011)","Hematologists/ Oncologists per 100,000 Residents (2011)","Infectious Disease Specialists per 100,000 Residents (2011)","Internal Medicine Physicians per 100,000 Residents (2011)","Neonatologists per 100,000 Residents (2011)","Nephrologists per 100,000 Residents (2011)","Neurosurgeons per 100,000 Residents (2011)","Neurologists per 100,000 Residents (2011)","Obstetrician/ Gynecologists per 100,000 Women Age 15-44 (2011)","Ophthalmologists per 100,000 Residents (2011)","Orthopedic Surgeons per 100,000 Residents (2011)","Otolaryngologists per 100,000 Residents (2011)","Pathologists per 100,000 Residents (2011)","Pediatricians per 100,000 Residents (2011)","Plastic & Reconstructive Surgeons per 100,000 Residents (2011)","Psychiatrists per 100,000 Residents (2011)","Pulmonologists per 100,000 Residents (2011)","Radiologists per 100,000 Residents (2011)","Radiation Oncologists per 100,000 Residents (2011)","Physical Medicine/ Rehabilitation Physicians per 100,000 Residents (2011)","Rheumatologists per 100,000 Residents (2011)","Urologists per 100,000 Residents (2011)","Vascular Surgeons per 100,000 Residents (2011)"
45254,Texas City,TX,84767,302.97254355,114.99783393,186.33514044,71.644068352,32.990473085,58.189346138,88.637719385,1.9771197387,21.764070165,10.065049146,1.16009758,5.3661474328,4.1555706903,12.389817102,2.9745362449,52.268924912,2.4769283679,7.6418254541,5.6380738501,4.0569784304,3.4059058293,36.306810215,1.1797190934,3.2862418315,1.0939988254,6.6146291084,104.75865306,3.9125111465,6.9479635756,4.3981787359,11.085013678,26.398346196,4.8464324941,16.466223505,2.3108781911,9.0357512111,1.2703183281,1.7198620885,1.7836473647,5.0366826974,1.7188277587
45257,Tomball,TX,211825,140.94101333,44.166553358,95.355426026,38.965041863,21.948951304,28.901138652,22.193885285,0.8497375441,9.2534509732,5.1270251801,0.7672614707,1.4167038366,1.9187418637,7.5190395231,1.1464162696,21.512168084,0.500395142,3.7812733259,3.0342051393,2.6472598558,1.7387893394,15.694762862,1.0547235371,2.0671852566,0.6133048332,3.0547921483,37.113669219,3.2847491659,6.1263055252,1.2947169979,3.7239303862,7.1883661512,1.3948910424,3.9364104564,0.8633169926,4.4573310635,1.6420225858,1.5347855662,1.2787132379,3.1455311579,0.2066931959
45258,Trinity,TX,8268,349.73016099,139.99856488,210.59772206,59.290680457,36.865436308,95.95891218,36.81586451,0.821177578,32.835043657,7.4858175747,3.052604709,4.1215277281,3.492044268,11.609054356,1.3107198001,67.373721201,1.3014115869,12.26565679,5.4781204509,3.7554699052,2.0232566347,45.437731883,1.2312492588,4.4810011141,1.7236014603,6.6388904766,218.34433581,8.6906908153,14.234289123,6.2900634299,7.6167047465,28.961102889,6.5173670878,11.501891363,1.5365669909,32.792345794,1.1803829924,3.2291254178,0.7042890317,4.2347876091,0.7087615185
45260,Tyler,TX,322152,171.56168772,57.437557275,112.04825856,46.595895864,24.739732156,32.145602052,13.037414577,0.7718474109,11.58295851,5.1490824213,1.1962485356,1.6878137188,2.2860996869,9.0492861418,1.3281189352,30.349997455,0.1411260258,4.5249296954,3.9205763937,3.2170975543,1.1419508473,18.798950888,0.5633399726,2.9932443014,2.1441193093,4.1842136216,41.394403936,2.9663985511,5.2085951471,1.8363608279,3.6124243306,8.4909524145,1.0815813912,6.0045902238,2.2714982198,7.7353283196,0.7207759823,3.6677537264,1.3060286927,2.4536085228,1.5298321562
45261,Uvalde,TX,26260,289.76398699,99.397454742,187.69825163,73.371452032,31.696803066,69.743856175,43.987600696,1.5176294589,20.08555985,12.437326723,2.3427609273,2.8192832403,3.5044108865,16.172005764,1.8567269023,58.088743672,4.6112359375,12.340080707,3.1852337863,3.2551831893,1.6827273415,28.486775917,1.5573603023,6.4869163727,1.77487692,3.4176932861,80.431331434,11.470954136,13.499646973,3.608887523,5.5390405779,14.274695585,2.8550545968,9.6637378409,1.1473550794,13.615594873,3.9666072011,2.7463914937,1.7184182429,2.8429300151,1.3990295028
45263,Vernon,TX,13535,205.99321604,76.006385164,127.39059442,29.586260491,25.085450239,44.547139932,22.221940487,0.4270415151,11.91492785,2.7170367528,1.5238576717,0.7095044138,1.5142971101,8.2584622989,0.4749850861,43.715284338,0.0958476993,6.9273122862,2.1468575538,1.2862786281,0.7043692199,23.334332817,0.234742336,0.9042578804,2.4069808757,2.9418772862,70.492752535,4.6102744155,6.6900166034,3.2816726971,3.7596146949,9.59592428,1.2212473103,27.282990354,0.9398234687,5.8921251837,0.3887856974,2.0368014993,1.2189790191,3.355416236,0.2038308658
45264,Victoria,TX,121804,174.24128289,63.377512014,108.40859503,38.388944756,25.764725709,34.943737586,15.482956529,1.5024272636,12.53221138,6.0200817629,1.5843140738,0.6630235357,1.9217175893,4.2353296979,0.2936310209,33.163086635,0.8708594371,6.3015959587,3.8448674586,2.5641713054,0.355716201,17.850271786,0.3353962543,1.8452169015,0.4728414787,3.8710719515,58.206607767,2.9742988072,4.6505983115,2.0823874647,3.8958185361,12.622102246,2.0498891557,6.6721588141,2.7072847371,8.7168683108,0.8506859814,2.8886662497,0.8662390114,2.2688693,0.7747028912
45265,Waco,TX,248899,158.48931561,55.887013899,100.65666514,32.277802738,25.034564697,33.040500409,22.503382886,1.3852579093,11.866950006,3.9424474312,1.5367782032,0.9505099333,1.0042632258,7.3571710714,0.5117968782,36.424097834,0.4506322927,5.6294718078,3.467724972,2.0024839348,0.8680079026,12.323804667,0.4634784175,2.2039154711,1.9218884806,1.7211218798,43.57394396,4.5572567321,4.8741626414,1.3613060358,3.1694452355,7.2968669104,1.3132335391,8.7368931437,1.6890996914,6.3717291243,0.7177571254,1.3465754977,0.4776198001,2.2256048482,0.4239399492
45266,Waxahachie,TX,85026,219.62760471,71.969384009,145.57877918,46.971310573,35.736092392,54.143211442,29.739561331,0.9383377048,21.678260186,7.4317808145,1.5845110829,2.0239619178,2.0510338326,8.3815897869,0.9632444604,31.704702866,0.5682934209,11.239349731,2.3111708742,7.3503755144,1.2765721509,28.302033374,0.7587327177,2.047467433,1.2223395314,2.7460863224,67.935999952,5.1289359666,7.9286658671,2.3672131259,4.2316640458,12.40279256,2.1582111892,6.380628788,1.6203654082,5.9421088639,1.7997061716,3.302058727,0.9853299725,3.3054254175,4.9231179761
45267,Weatherford,TX,65721,182.17732577,62.721618425,116.84560323,39.604855317,25.518685831,40.727388497,13.613989338,0.2552478624,12.307221628,6.2787852988,1.2089785944,1.12808991,1.3821792639,8.3970025924,0.3991120196,34.235052371,0.5189676313,6.553498864,4.1123702237,4.2720314476,0.6575342212,16.595104191,1.2212832725,3.9665518015,1.1672778138,1.5896099671,65.191397661,2.697664933,8.5921399586,2.0909768369,2.8670689782,11.938539661,1.4390968563,6.2945053231,0.5547780826,12.538419603,0.5673274011,2.5596386089,1.2869799327,2.3031224414,0.3697005258
45268,Webster,TX,279554,165.05070512,53.474315446,109.71416472,37.782101927,26.028275173,34.769794101,38.425529,1.1576488047,12.705067991,5.9346106093,1.106085345,2.0666394677,2.1100914284,5.1473190372,1.5233394733,24.061234957,1.0163781918,4.3062474349,2.8024190645,3.3262496205,1.2300773574,17.081352376,0.6631641692,1.5454037927,0.9200566009,3.1389732699,56.778545079,2.6844249276,4.6372418893,2.3512753577,3.5974979284,11.954214054,3.4179070837,7.6879200098,0.8728281299,4.6790272752,0.6122598527,1.4386896632,0.7967262303,2.496489179,0.8595412665
45269,Weimar,TX,13722,290.29313182,109.74433261,177.94973808,51.258238723,34.912419646,77.913758866,27.71444775,1.2393820581,21.011480067,8.0610967992,1.1210558224,7.1043197532,2.5762341004,12.636444212,0.8330341699,65.243114746,0.5663393644,16.809695985,6.355281806,1.979943942,4.8288789674,24.258138456,1.5482822347,1.7150154334,3.3435061133,2.7916650576,180.68050719,6.5276544278,8.2585449956,4.2588828011,5.0416014602,23.7871773,3.1740635607,10.377520807,0.6488098533,8.3526949817,0.6322840982,2.3348534341,0.5960928922,2.9680305408,0.8055356632
45270,Wellington,TX,3057,176.2034206,96.087535585,74.001680392,23.75890514,17.284356891,27.253583915,17.229847112,0.3694402838,5.9704928047,3.9717019295,1.0873247131,0.2919277491,1.7378887483,4.3569711979,1.2147901977,77.8571224,0.3426222539,5.3488974178,1.9135726951,1.7358514314,0.2561133411,13.227402506,0.2439480993,1.3542236363,0.6724794026,1.6869099144,49.247038811,2.5335879269,3.8204609549,1.4215933839,2.2436590521,8.8229099578,0.6406242716,3.5485850023,1.0027515061,5.4287425609,0.3780141698,0.9270268474,0.867973318,1.7623254,0.5764420661
45271,Weslaco,TX,158642,87.064189666,38.840653734,45.702756968,13.790998554,13.949236712,17.517705589,6.7519177325,0.1265224084,4.5670880258,1.131061491,0.5664437381,3.0574726615,0.2625273419,0.9769824577,0.2783926971,16.263601497,1.5408388365,3.2890532124,1.2556513543,1.9847746471,0.3067647514,15.948843389,0.1788311625,0.3364151504,0.4061206769,1.1051958553,29.939033709,2.5478303481,2.0036704966,1.1502962419,2.2711075427,7.1528978754,0.3968258139,1.2204357865,0.2347300406,1.8643299588,0.1834463405,0.4761820469,0.1794514031,0.6801842003,0.1169121735
45273,Wharton,TX,25232,226.51051265,69.518772305,154.48409699,50.341129688,27.912151034,63.711988093,41.495921087,1.0955884618,14.928335999,5.2915731789,1.9436426483,2.218515763,3.0018183028,7.177308421,1.0966160742,31.78130163,2.5672871549,10.708358421,5.811031655,6.5763593498,1.4439359879,22.158191642,1.2211578523,2.6242965824,1.4101230771,4.5946356408,130.92028627,4.0923695152,8.2672575795,5.6088784361,7.2013436901,15.686389874,3.1809793839,7.4840129232,0.8990741064,8.7743644242,1.0950005428,1.8159607053,0.936911603,2.3463074754,0.493881437
45274,Wheeler,TX,2978,123.43628625,54.728677232,65.120462581,15.222313485,15.174773472,30.993985204,11.11435857,0.2373156454,5.369573414,3.0183492804,2.5833589852,0.1782428045,1.0734989806,3.0146026143,0.7218590935,39.336020134,0.2003357366,6.7398315752,1.1458149584,0.9820414861,0.1300206736,9.9148487049,0.1387570262,0.7899517485,0.5172882153,0.8977795971,53.927749337,2.3158580693,3.8914430213,1.2028947078,1.4811887114,6.6408399842,0.5102388328,1.7334003172,0.6201589467,3.5334102448,0.2219095313,0.5431339303,0.547512535,2.0791064526,0.5029793311
45275,Whitney,TX,9217,265.4174595,104.43677571,160.29222268,37.866834991,35.177863298,74.546429676,27.607668142,1.1981177603,22.556889064,3.1215288629,2.7629507342,1.6945092154,1.4111808973,13.768690779,0.5606460173,81.583537933,1.694081805,10.179700163,3.3002101655,1.6798268238,0.783821647,12.778003814,0.7932291648,1.8878822506,2.9974943714,1.9516451585,168.9737361,6.3647565307,11.97280004,3.3500930178,5.0364677702,13.260427868,2.9088077716,9.6234505952,1.284803443,12.357383296,0.6514635609,2.0556593433,0.515191031,3.3107729338,0.7733773246
45276,Wichita Falls,TX,159206,169.58326873,57.828473946,109.68899482,38.838905735,22.760718376,34.643885988,21.072375675,0.6335250389,9.7336778847,4.7515103821,1.047091904,0.7996928786,2.3694714088,4.5355770021,0.6842974363,35.163094793,0.0967438583,5.3702309491,3.521647374,1.9087761638,1.1867520421,13.187549895,0.1521429577,1.3436282528,2.0918323298,5.0739272288,49.500067746,3.9215634609,5.1625768781,2.8309201967,4.2547223629,9.5520737056,1.1152284702,11.979472057,1.6585989683,6.9776830043,0.6673957644,2.5159897614,2.1952946584,2.698306403,0.190504766
45277,Winnie,TX,2064,578.16094387,231.18009875,352.69936085,132.24663708,47.569642964,177.86082831,92.883875277,2.3326992183,68.902553369,18.002907229,10.646750826,6.4680099595,7.847204417,27.585626815,4.723377295,136.15987232,2.7780587486,25.327677408,10.507838199,13.07697994,4.8198881467,60.39583008,4.0196205244,7.8914344811,8.9484364142,12.457405411,277.61975175,18.44739185,23.742203869,12.498657329,17.783822905,34.539590353,8.1694144753,22.60819907,3.7497678333,34.772585943,4.3706346439,8.2986256059,3.0312632788,9.4099547197,1.8563993375
45278,Winnsboro,TX,10528,186.62083275,68.490999358,115.85310229,38.309826972,25.754198224,43.736964559,12.393709712,0.5617884028,12.520177589,5.5766136755,1.6084246047,1.8051055261,1.6044012068,7.4359789568,0.8903491405,34.001181273,0.1594725192,7.4647831283,2.5900397548,4.4594970811,0.7804717245,21.762376534,0.5400291121,2.0026209998,2.3749621951,2.877806348,70.60997439,2.7860756402,5.741795365,2.1394890354,3.4326317923,13.493207263,1.2764269961,4.7675712471,1.3367971367,10.609095051,0.4454176568,2.8647060881,0.8601116624,4.3155268863,1.5810595871
45279,Winters,TX,3725,207.09847565,93.50583006,110.11639329,39.683404789,25.833754111,40.565302507,5.8622594972,0.3210551198,12.535651816,1.7708176,1.1065615934,0.9901234689,0.8704709872,24.809365211,0.3215070131,78.664570666,0.2976094513,4.8701107219,1.8578620461,2.0304445215,0.3962322519,10.827157547,0.3597396337,1.2795526183,2.1982033274,1.912172378,84.645890321,3.9340763368,6.1696915371,3.0699361402,3.7228199241,7.2597170628,2.5353204251,2.472718224,0.5987032486,5.9001205554,0.5954934571,1.9781169826,0.188984492,1.4498696572,0.1957452986
45280,Woodville,TX,13402,221.31059736,87.608755162,131.67652151,36.953776324,28.646533161,55.567063524,45.569759941,0.7884231393,15.360174786,4.9884185662,2.3228225934,2.1136227974,2.1571034816,6.4263425914,1.112909517,51.53385141,0.7991476972,8.034112698,2.3251635628,2.6451412897,1.3999601437,21.956471819,0.88267333,2.4387802032,1.9431394319,3.052127817,135.42719912,4.3195613867,7.7961034971,2.6820559951,4.7994126225,15.014703073,2.7660676419,6.5316506241,0.9642627101,8.523144008,0.9655269223,1.9681097659,0.9290917283,2.2052895939,0.3981631839
45281,Wylie,TX,75124,133.48342428,56.753212935,73.468906946,26.18067923,18.750156256,25.009949177,14.215665472,0.888802301,6.9221686941,5.3072168486,0.5660465759,1.0083898405,1.7066551108,3.4274503595,0.761893177,25.933260477,0.4040872166,3.9256430948,2.1795988157,2.2654861323,0.7667336106,19.868809433,0.7087905712,1.2526100797,0.8785577692,1.8899153298,43.972220915,1.777158756,3.3467991295,1.5574497616,1.5605276449,10.80812106,1.2039831511,3.3413308227,0.4048135669,4.9014785322,0.3350600581,1.819730935,0.7264569349,1.3472365893,0.3118267772
46001,American Fork,UT,156144,183.2673203,51.524557194,132.5701673,37.664108919,58.572293086,42.880026897,12.434409241,0.4649626592,38.567173241,3.4743926611,0.9051052066,0.4233080512,2.6730098519,11.688954306,0.5545355153,30.134718096,0.2848176462,7.9136430696,1.4459828086,2.7389985509,0.5068779074,15.709486123,0.6797720013,1.1528856124,0.7078594921,2.5475276303,54.610964786,6.7764340866,6.3145878848,3.9336643912,1.2564293099,7.5628584955,2.1617576605,3.070456622,1.486293648,4.8062472987,1.3119708059,1.7823595448,0.3746710279,2.8666513098,0.2824135363
46002,Beaver,UT,3818,186.55125027,68.505193975,115.21975279,25.074213026,27.474472458,60.094115423,16.074303562,0.3305155693,14.069392091,2.1746343058,1.1257763795,0.9920988522,1.3508864157,9.2137977599,0.3123185884,62.134026325,0.1733690421,9.1788317125,0.9802042853,0.8363487237,0.5824263109,7.0640396498,0.6895664167,0.596658801,1.4834497855,1.6169055709,91.259782948,7.5244817441,9.4147454421,4.5730815855,3.7193867659,3.0798930258,3.1598154581,2.636947924,0.5422141537,6.7387507231,0.720099115,2.9005530119,0.2006623193,3.535333793,0.864069931
46003,Bountiful,UT,92028,211.12255879,64.589355687,144.18891072,48.166012284,28.694562657,54.44041909,29.17538059,0.6803412753,16.772664963,4.7956141995,1.682058176,1.8890796609,4.3718763971,10.590231062,0.9854269092,30.578226228,0.5930990802,7.5989649848,4.3815269615,2.5440245886,1.1614535269,19.670958879,0.6551312429,0.930993941,2.7183991373,3.3825494469,66.204332187,8.0865089305,7.0595174478,4.8499653125,4.3483660096,13.733969429,4.8106196229,9.7307066079,2.308331385,17.165119301,0.6550339579,5.8388556839,0.6068469163,2.69413453,0.4755141037
46004,Brigham City,UT,26864,232.02445866,81.858359625,148.21779945,36.404490449,32.054672822,72.659732122,17.134118054,0.6749755792,20.225092535,4.0473377899,1.6033421609,1.470753587,2.3655558767,11.661857844,0.8618625852,49.692534021,0.3432745302,10.145531899,1.9671857819,1.564175026,0.7331209597,23.324686184,1.1036279274,0.916494312,1.8167508563,2.2444979763,119.1804909,9.7033867368,14.828120801,3.9564293448,8.8830158786,10.857973593,2.2702527142,5.3314981235,0.7661334395,8.199834532,0.9148284793,2.8447697972,0.705735016,2.9552980109,0.2237117226
46005,Cedar City,UT,42655,153.05479503,61.048237834,88.776275821,31.466619667,18.540589774,33.155164585,10.581202159,0.3482342313,5.4911792416,5.2513975743,1.0109201207,0.5117109174,3.599485759,9.7804536525,0.3780557174,30.587332968,0.2447882187,6.3222724204,1.0319571321,1.1658641454,0.6560690573,20.929143595,0.5522976008,0.7095426712,0.4006930488,1.7275404776,40.585592528,4.1579415957,6.2817763061,2.7201340382,4.7161671028,10.118417505,0.9299141969,4.8121344975,0.6074561245,6.4150141686,0.876785624,1.7037339019,0.2694227894,3.0215995675,0.4594214293
46006,Delta,UT,7864,141.58738777,59.370381243,78.600059302,19.317436118,20.765755896,35.728262371,8.8348647958,0.437090524,8.7083765219,1.7577743128,0.9361439419,0.5846057779,1.4116608267,6.7992049505,0.4925993399,53.138112526,0.2151625102,4.419384547,0.6867363133,0.6609683852,0.3387875485,5.6526725107,0.9857930265,0.4000484268,0.7238193321,1.0811695246,65.059445723,4.756274807,5.4312630539,2.2876545081,1.3546917473,3.4786808223,1.7396633861,3.7136862443,0.6002699026,5.0779930747,0.335806036,1.8007403909,0.320368369,1.9590635563,0.3074931482
46007,Fillmore,UT,4639,207.79766981,89.572197982,114.1839554,26.562092904,32.39590283,51.128232116,10.234046861,0.5953719412,18.091897503,2.2026558832,0.153587528,0.6472531209,2.0410596595,10.066370178,0.6529912919,82.366025352,0.2392705058,8.3394497515,0.8223117469,0.9269666761,0.344408264,7.5517222953,1.6510867845,0.5931541875,0.9031468789,1.4644540009,96.470043062,6.6354061067,6.7912373069,3.7654800336,1.6872734275,4.7802810805,2.4975894806,5.3456000381,1.0332662885,7.5263318966,0.4681808751,2.6243657877,0.4117390219,2.6812292878,0.4896927554
46008,Gunnison,UT,14723,208.71058239,91.868026471,113.31021267,35.9277953,23.686545456,47.293138083,14.754847132,0.6353639174,10.313232741,2.817813883,0.9431283644,0.9257354596,2.0473539328,15.12273489,0.7723479745,79.468759863,0.3673881939,6.4065678389,1.2147407955,1.191820617,0.7021098294,9.3677533809,1.1627120396,0.6507976569,1.0000753336,1.8648142457,82.834278494,6.1764920801,7.4586014529,2.9574372537,2.159677053,5.9004487661,2.3138211016,5.5383910926,1.5712787899,11.678047396,0.5550604609,2.5194260365,0.5042873865,2.6648017337,0.4574192034
46010,Kanab,UT,9162,119.65529694,43.06258913,74.630684941,20.898073709,17.755333714,31.0391529,8.3726001961,0.4047997171,6.9327585418,2.2595056953,0.2546059502,0.6810445574,1.5074249698,4.7758409784,0.3481129262,30.358473853,0.4102332109,2.8793774721,1.1953219435,0.9185981347,0.658407707,8.3370642999,1.0376906678,0.784342257,0.2277394338,1.8470326039,42.080978197,2.1810958067,12.165342196,1.6652044796,1.4705907195,5.0624274025,1.0570871982,3.7248288608,0.610725449,4.3947829861,0.8044079258,1.898212481,0.2783005839,1.476224367,0.5927586692
46011,Layton,UT,197389,174.98952697,61.274957648,111.29420808,37.93175102,25.647917539,43.39783883,14.495197613,0.9528954436,12.365777639,5.4042678846,1.3528464901,1.191223376,3.0475526767,6.1550282575,1.0692447571,38.817076897,0.7742748776,5.8970069503,2.7583216539,2.4468439988,0.4851924688,13.737604529,1.4064483227,1.6352323248,1.1474566485,2.857846757,46.528392493,6.8696132993,9.3414706666,3.331737514,1.5976273513,9.0494589137,3.2932551836,5.5591300844,1.1503152322,3.5196033381,0.7763181954,2.1462335794,0.4450472451,2.8111299093,0.167364892
46012,Logan,UT,114920,183.19975795,56.945929316,124.93192138,45.458925232,31.841867372,44.377400827,13.48368977,0.3215133582,17.407821532,4.1733066728,1.4971938369,0.557970883,4.3999571434,11.282187951,0.4371871628,30.678184435,0.2378339281,7.3226665674,4.167868505,2.003735449,0.4955562341,19.2118377,0.3115107786,0.4282779539,0.7823315367,2.0397893826,43.139358419,8.9976127698,10.898646172,4.0619069899,2.0770274597,8.373947124,1.7624105231,4.4838285229,0.4464118854,4.9637439781,0.4078243361,6.4773261172,1.2415326428,2.1915748934,0.1714555827
46013,Milford,UT,2811,245.02933507,124.50330764,113.70895432,38.964882364,23.315654976,44.493504742,20.154408292,0.8010620436,10.158566259,4.6987876019,0.5837211579,0.9566817818,2.8280535043,10.193295166,0.9850208786,109.84396985,0.530523427,7.2853161296,1.8296014182,1.9325306264,1.190512446,15.736528095,1.2188314993,1.0050998411,0.9323707851,2.9317738598,59.615175349,6.0873635388,7.4958749846,3.312010699,3.9609532933,6.6824474281,2.1385435869,6.3977496117,1.2163575929,6.8597658201,1.0320446602,3.0646966028,0.6335018176,3.2186517759,0.6877683075
46014,Moab,UT,9225,301.46645833,141.65975789,158.50618337,59.259467181,36.636699532,56.947108511,13.842768541,0.499941269,21.432635079,3.3090050466,1.272298746,0.7098130624,1.9328727918,37.058006571,0.8028275677,121.86434235,0.4352880148,22.898049769,1.6710316308,1.6138844363,0.6883089034,11.92186449,10.519397066,1.1232349445,1.726410836,1.7485653648,31.909428685,3.1520434478,15.37201883,1.2251774477,2.9934858618,8.1481219602,1.3888342822,5.2427088082,1.2720330742,6.0253628017,0.7932614789,2.1759618371,0.6301296891,1.7896840217,0.1637393937
46015,Monticello,UT,8677,198.85066691,80.117067744,115.24611786,39.813266657,25.306035147,43.426633352,19.101762818,0.5871081823,12.098212356,3.1722450232,3.6687052418,1.0673812003,1.7771213361,16.982574923,0.8024855997,63.764765162,0.5332962776,6.8969645855,1.5852336268,1.5723609751,0.8812659955,13.253010118,0.8889616894,0.9124391814,1.5600031106,2.1967942016,47.58427394,5.8948903147,7.478886873,2.7055740589,3.3271733197,6.1336071,2.3771186558,5.4300461721,1.004592343,6.2052751962,0.6599678982,2.5844567905,0.5612509272,2.0005207105,0.4223276986
46016,Monument Valley,UT,2187,146.05512256,74.407249193,63.853519409,15.758948441,17.74021252,30.123442909,2.1549854728,0.0719830013,7.3974658359,1.1181179949,1.6782360803,0.3852138084,0.5542616727,6.9091951014,0,70.27554823,0.3159812324,8.1007958487,0.57208262,0.4896621033,0.1041630218,6.8281018208,0.083268358,0.564743765,1.3668329542,0.2724894768,29.678454383,2.1994949387,7.3316065097,1.5808681884,0.8581805048,2.3103476939,0.8038880085,1.845925705,0.2009228368,2.1134917213,0.1924796841,1.6617694991,0.1754307039,1.1818615949,0.0555217205
46017,Mount Pleasant,UT,17804,211.02564007,85.795498453,122.50927639,31.976266507,24.100657196,53.743536266,13.834727825,0.7365426516,10.734604353,3.2127994749,0.8618413699,0.8271270967,2.3612151644,10.447243301,0.8464605548,71.695853857,0.3880909116,13.838339083,1.0786515957,1.2177091071,0.6284124072,10.332336411,1.4328089397,0.6490059611,1.0516125018,1.8347306948,66.095841545,7.5203699005,8.2467269166,3.1671835695,1.9033511729,5.7239476357,2.548707538,10.705508932,1.072347494,12.480991876,0.6104172599,2.900106804,0.5627573628,2.888414698,0.4441702702
46019,Nephi,UT,10246,186.94605467,75.323737466,107.61079144,29.781288003,18.930900706,52.603412375,13.414095619,0.7511019135,6.9243762198,3.3838180538,0.5349136793,0.6766301281,2.3787465767,7.8957906406,0.8954187354,64.30682267,0.4213389048,10.164239179,1.2576733328,1.3936464335,0.7312523404,10.829543664,1.3769636343,0.7087829682,0.7216872699,2.0218225318,97.298904932,4.687272369,10.57384987,1.874214337,1.6962585198,5.0157079164,1.6546429698,5.7130017739,1.1089967973,5.5422234077,0.6551400678,2.3081142128,0.5851147519,1.7880504123,0.2973459333
46020,Ogden,UT,240705,156.90407147,53.660099778,101.23602386,36.021864486,21.905962515,36.552937855,14.133911803,0.8928917878,9.5206991219,6.2371346458,1.4967250135,1.7810001687,3.3790768328,7.3604869318,0.9677046534,30.542103662,0.2028434847,5.2881194625,2.3816216944,1.7303044643,0.3174394978,15.772106811,1.9832267967,1.3429071686,1.8502279778,2.2016743671,42.261631247,4.7829565657,5.8830858283,3.1327189709,2.4048755005,7.9691496341,1.8310525723,6.1588168358,0.7375066391,4.0475470681,1.6194671393,2.1992357895,0.8425038784,3.0777390929,0.12912853
46022,Panguitch,UT,6728,141.32858701,47.658399305,91.589680364,17.303716915,18.079527405,53.640512163,7.7776843428,0.2425575949,6.6999356215,1.5508330647,1.5538941804,0.4860244261,1.1785093882,6.5707723701,0.2080443586,40.427816339,0.1027544261,5.716493105,0.6595235778,0.5085552572,0.3312251945,5.3838094732,0.6655594136,0.4132576076,0.4323571054,1.0686779776,176.56710181,3.6785352216,5.9932915466,2.9156746628,2.5660788566,3.5543792796,1.2071617001,2.3137410143,0.8851090478,4.627270089,0.480991289,1.5846085783,0.1392002419,2.4412363116,0.5229904924
46023,Payson,UT,123166,138.43931101,50.376848819,85.257107737,30.509871762,24.167730181,30.624175442,9.8024705293,0.5083530321,11.23730686,3.0371901049,0.9807369439,0.8812762452,3.3923217598,9.360696677,0.5912037267,32.703414089,0.2970285317,4.7970993048,0.8516897339,1.2807433483,0.4953995259,12.825645736,0.7803930096,0.5562105412,0.5371511134,1.3816637166,35.467789646,5.1980707796,6.4108550303,1.9865663054,0.9513789936,6.9146890389,1.3448962737,3.2579581433,0.9000942289,4.4004577598,0.6269308615,1.7189748422,0.3944158694,3.0122874657,0.2260583973
46024,Price,UT,35157,180.39544076,58.167228986,120.17781979,29.124725156,25.541941725,56.244577616,17.613088451,0.594091026,12.311921189,2.6039358908,1.4414318988,0.7652525493,1.8402983924,10.884945349,0.7288238034,37.262028236,0.3588064185,7.5174449582,1.1233879657,1.1067217316,0.6352133773,17.083786722,1.2475371096,0.6189211588,1.0606286786,1.7136203383,63.0214156,10.503181651,12.850075665,5.0232607693,4.9386562945,5.366266872,2.1221147113,7.9261690277,0.8987892701,6.0751520278,0.4975748472,2.3280600446,0.4869637914,1.7131442434,0.3745112639
46025,Provo,UT,260784,153.1764276,53.156037956,97.774103089,40.282869778,22.213602397,27.954270508,14.62723522,1.1716630931,9.3968957609,5.7066778391,0.9183275895,0.5625151283,3.6851083253,9.4407369911,1.2821512621,31.387156484,0.5472594235,4.0699837851,1.4128030384,1.9596189743,0.7804133418,15.236886059,2.2162697707,0.9838218106,0.7431834177,2.4620344537,29.818530099,6.6949463461,4.1602823025,2.32877931,1.5250135532,7.1420549498,1.908189986,7.7935785767,1.7459260465,6.8569999686,1.0632292725,3.3199811,0.8514518895,2.1609573959,0.3259113572
