HSA #,HSA City,State,Resident Population (2010),"Acute Care Hospital Beds per 1,000 Residents (2012)","Hospital-based Registered Nurses per 1,000 Residents (2012)","FTE Hospital Employees per 1,000 Residents (2012)"
37051,Madill,OK,15840,3.07478020290728,4.94414520938881,16.7178694733884
37052,Mangum,OK,3613,6.62571415671846,8.490507269511,42.5783484443091
37053,Marietta,OK,9423,3.56899677816546,4.08946958754677,19.6061844294891
37054,McAlester,OK,43497,2.90882075368427,4.23167352686869,17.0811812574975
37055,Miami,OK,31655,3.54956555523677,5.06277915230021,19.4464736804366
37056,Midwest City,OK,93455,2.25003156336606,4.04086999286665,13.8331835397985
37058,Muskogee,OK,81446,2.94881515559973,5.05800924368668,14.9408774067415
37059,Norman,OK,146951,1.68447602198285,3.69863522495143,12.0452317408053
37062,Okeene,OK,3262,3.71325353073189,3.15604809156503,16.0409473436885
37063,Oklahoma City,OK,886425,2.10560829337919,4.18540764733916,14.5071118652122
37064,Okmulgee,OK,21814,3.61669012019411,4.71127421694109,17.1445038246457
37065,Pauls Valley,OK,17438,3.70395179133629,4.79531592701096,21.3447706212755
37066,Pawhuska,OK,5029,5.89640934980707,5.371698633302,22.5292379059829
37067,Pawnee,OK,5198,2.9943131840846,4.6717305437196,17.5771967594046
37068,Perry,OK,8477,3.42162917912356,3.90342648004298,16.8046648104209
37069,Ponca City,OK,42628,2.44907254405553,3.95088738374761,13.0739314329112
37070,Poteau,OK,30211,4.23112346918788,4.81310071767075,21.8336515827104
37071,Prague,OK,5061,5.12136345880572,5.63196194672491,23.3673997756559
37072,Pryor,OK,19582,3.147230546223,5.169796093076,18.9873803053051
37073,Purcell,OK,20621,2.47652162163286,4.33858321083244,16.2108286798466
37074,Sallisaw,OK,22133,3.19892445171718,5.10347625578288,22.6873188533355
37075,Sapulpa,OK,25776,3.38566188066034,4.99676899431506,19.986786830239
37076,Sayre,OK,7749,3.98471009364584,5.31642618909245,21.3047761211637
37077,Seiling,OK,4810,5.98948295385344,5.57156261254568,24.0601022273768
37079,Shattuck,OK,5370,4.18179958732799,4.15340375661617,18.148812080035
37080,Shawnee,OK,68112,2.5607560450735,4.02665140706813,14.0851668327814
37081,Stigler,OK,13153,2.88043943091179,3.74558935157256,13.5036247766111
37082,Stillwater,OK,72790,2.01578529225662,4.45196841581492,16.4699034956284
37083,Stroud,OK,4731,4.48103325278498,4.28597985382658,17.4663001354784
37084,Sulphur,OK,8175,2.54055952114868,4.99484158377163,19.8464034874924
37085,Tahlequah,OK,41843,3.236940828152,5.97328427480534,22.7595302977134
37087,Tishomingo,OK,10957,4.49707208777545,5.21636959043099,18.122622723924
37088,Tulsa,OK,825116,2.41834594347165,3.93210425326834,13.5402212432818
37089,Vinita,OK,9250,4.60456263268134,6.35276406013872,26.8119171855506
37090,Wagoner,OK,17111,5.45524787000613,4.55781451612711,16.865785606904
37091,Watonga,OK,6744,4.88731623499189,5.67612320423359,22.6524661222938
37092,Waurika,OK,4522,5.65633453405462,4.45195280812914,19.7223302689381
37093,Weatherford,OK,14744,2.74074389770976,4.96953175961971,19.6700540934689
37094,Wetumka,OK,2788,3.53879959951155,4.47724293998908,19.8796358613763
37096,Wilburton,OK,5960,5.7835036184988,6.08820730657317,23.4876983885188
37097,Woodward,OK,22048,3.4517596126534,3.61014169658301,17.6801216905005
37101,Stilwell,OK,14486,3.75714041414903,4.74374212336261,25.0622610719875
38001,Albany,OR,67171,1.5075360181072,4.01585420628544,15.3916453274433
38002,Ashland,OR,25395,1.34545201620494,2.59686378357583,9.75159111339599
38003,Astoria,OR,31895,1.7968080980063,5.31769406929379,19.5932998454664
38004,Baker,OR,16134,1.88312094582943,4.65252069657436,20.4282132068183
38006,Bend,OR,137583,1.13244943598693,3.10259431513259,11.0683687535347
38007,Burns,OR,7422,2.82710112261702,4.24854640086414,20.4774168585427
38010,Coos Bay,OR,72176,2.39180730259977,4.41199187689926,16.2203004003968
38012,Corvallis,OR,77060,0.956718914065277,2.46947260308662,9.87299497134518
38013,Cottage Grove,OR,18855,1.4856218683708,2.87805871944875,11.1572622470558
38014,Dallas,OR,26122,1.05337438917195,3.54083782358794,12.0965714449994
38015,Enterprise,OR,7008,3.44643189763883,4.77930083073443,20.0212319726124
38016,Eugene,OR,241940,1.07879851177859,2.44678406004095,8.19510684849229
38017,Florence,OR,14855,1.68904684952577,4.37912289187079,20.6947531502228
38019,Gold Beach,OR,5153,2.73770896843052,5.09293234703364,21.5395746538416
38020,Grants Pass,OR,89971,1.52878635999514,2.4360567262629,8.70924102514982
38022,Heppner,OR,3176,1.58397214765137,5.20303874171805,17.0989685161039
38023,Hermiston,OR,45405,1.28183224156965,4.54754707287066,15.2568848618539
38024,Hillsboro,OR,132494,1.71124600197072,3.97004278280656,13.330493272515
38025,Hood River,OR,22346,1.20103440071398,3.82054878966301,13.3944846814265
38026,John Day,OR,7445,2.12982005396043,3.97108089792891,17.9722037143074
38027,Klamath Falls,OR,68665,1.7483822821232,3.36768489133101,15.0864090439864
38028,La Grande,OR,25748,1.44868648058036,4.41528982279124,19.9943715841509
38029,Lakeview,OR,5139,4.00249314360553,5.00226725358516,22.0975419257302
38030,Lebanon,OR,57366,1.25990784131864,3.4779271526786,14.8816256261198
38031,Lincoln City,OR,21403,2.04737632151227,5.64449513994623,20.6436699847691
38032,Madras,OR,14037,1.75337293052871,4.22408935514977,15.6643385878997
38033,McMinnville,OR,62037,1.83377774897963,4.74880823685089,12.7775591231184
38034,Medford,OR,170553,1.78208765864838,3.15370686262031,10.351438474725
38037,Newberg,OR,38633,1.08894384316227,3.20681987181888,9.17094162420835
38038,Newport,OR,29555,1.4613565463078,3.92817523868871,17.2009373363107
38040,Ontario,OR,53936,1.60301544322283,3.55479889101116,16.4179275536444
38041,Oregon City,OR,114037,1.46327030603425,3.44638505918556,9.72640566155314
38042,Pendleton,OR,24757,1.53440191366826,4.7679148632451,18.8038223532494
38043,Portland,OR,1383436,1.33493548810657,3.47491518539027,10.0632530779112
38044,Prineville,OR,22419,1.58460867272515,3.64192825290957,13.0397238924634
38045,Redmond,OR,33627,1.56329798749357,3.8684537486406,13.1815196265234
38047,Roseburg,OR,101640,1.31965508323628,3.13002752375905,9.56161892251112
38048,Salem,OR,296442,1.07711924333125,3.43542560597416,11.2391668877099
38049,Seaside,OR,9065,3.20807614180376,9.97660689661279,31.7916224887595
38050,Silverton,OR,20258,1.55868843276403,5.74432751117274,19.9986139799003
38051,Springfield,OR,82759,1.25973066224833,2.53011566813802,8.61537673510611
38054,The Dalles,OR,33073,2.03971687008743,5.83945094014052,25.6977927477565
38055,Tillamook/Wheeler,OR,20326,2.35674605512759,6.51387906476157,24.1644719410688
38056,Tualatin,OR,87936,1.29902591515565,3.59201258080429,10.578344097943
39001,Abington,PA,126403,1.8422244956455,4.12308610574109,15.3254990377463
39002,Aliquippa,PA,36479,1.97623038307938,4.58423639816465,15.609489112976
39003,Allentown,PA,377435,1.8413722152618,5.38129785732599,17.0357163560111
39004,Altoona,PA,119050,1.994205860683,4.3635933425976,13.4713302657474
39005,Ashland,PA,10323,2.52266649494413,5.13505821774015,20.738936065929
39006,Beaver,PA,96722,1.93729870612151,4.61464428389445,15.701013296959
39007,Berwick,PA,33540,2.87222354844562,4.88577222888125,16.4044089396484
39008,Bethlehem,PA,141472,1.96975527929317,5.15016663080314,16.2877334421501
39009,Bloomsburg,PA,41225,2.2999376571679,5.2472500851145,19.8379155255388
39010,Braddock,PA,10960,2.93948766877293,6.98608184634941,21.8288806856144
39011,Bradford,PA,25405,3.68572999886237,6.40124509541783,21.8741378749255
39012,Bristol,PA,49959,2.39155627434957,6.44324461580254,17.8107214455958
39013,Brookville,PA,27652,2.28465170360869,5.14312922803219,20.3110872206744
39014,Brownsville,PA,21755,2.18430021154927,4.53756538918242,16.0099802345503
39015,Bryn Mawr,PA,127511,1.68676488392521,4.3499054320273,12.5682120263809
39016,Butler,PA,86497,2.25746821102803,3.5915309851116,12.9470369154587
39017,Coatesville,PA,73779,2.14825518330326,4.91661124950042,15.363770929398
39018,Camp Hill,PA,182101,1.44906482362421,3.33395635630586,13.5036132954992
39019,Canonsburg,PA,49445,1.7571422701003,3.30982677044813,11.9922318009194
39020,Carbondale,PA,30041,1.94822631558054,2.98326145697501,10.5871729664505
39021,Carlisle,PA,87715,1.8165211667656,3.14876882935641,12.3006314374506
39022,Chambersburg,PA,119832,1.63238857190299,3.46592634226545,14.3773859119974
39024,Clarion,PA,32385,2.36564438554342,4.25874462450156,16.5201548784971
39025,Clearfield,PA,46717,2.34437036211602,4.40776553453179,17.3050316867884
39026,Coaldale,PA,27190,2.51814726943849,5.01347524626181,19.6252408467699
39028,Connellsville,PA,27377,2.40008875238709,4.9165627041948,17.2836726556998
39029,Corry,PA,15871,2.42769255701569,4.85754393599927,16.9127438899595
39030,Coudersport,PA,16344,1.79051045155211,5.63225328241242,24.0795503056142
39031,Danville,PA,45783,1.90733282730798,4.84621624369174,18.5130617714021
39032,Darby,PA,90691,2.10368759991252,4.84507644484984,17.4156489910092
39033,Doylestown,PA,131040,1.68922596407356,3.72022013019887,12.749679245986
39034,Drexel Hill,PA,119096,2.14467003991012,4.48613342101453,14.3741810959764
39035,Dubois,PA,41344,2.35334665793926,5.7238031514571,23.7593828493264
39036,East Stroudsburg,PA,164171,1.54561855894281,3.4687113345426,12.6618145818356
39037,Easton,PA,148596,1.88905275170691,3.95193818720873,13.7030685311183
39039,Ellwood City,PA,29537,2.24263168027392,3.70414289456676,14.7002718007425
39040,Ephrata,PA,62508,1.57055494766973,4.42701471585315,22.4560034999158
39041,Erie,PA,268213,2.39643689763034,3.84695563741843,12.1873208597535
39042,Everett,PA,32763,1.78738595980394,4.2181829699548,15.8254413040122
39044,Franklin,PA,47514,3.58188794978196,5.2460981576005,17.3536000559106
39045,Gettysburg,PA,65602,1.36383594617655,3.8226668392017,14.3509330839152
39046,Greensburg,PA,74727,2.29071426510927,4.55502847436583,15.6345058107981
39047,Greenville,PA,46464,3.21634656412061,5.33744706853759,18.1998054303695
39048,Grove City,PA,39040,2.67968737214687,4.00481298752129,13.8926618205151
39049,Hanover,PA,77181,1.4011878882884,4.02273379894905,16.5132984267548
39050,Harrisburg,PA,273188,1.63942328418489,4.12561768369051,17.8324715667404
39052,Hazleton,PA,77783,1.96969478759274,4.07755614683265,13.4828144618077
39053,Hershey,PA,27676,0.906093578785658,2.91291481014923,14.6659224746982
39054,Honesdale,PA,45176,2.02219813904958,3.30477530488861,13.0615008733002
39055,Huntingdon,PA,47009,2.18325311611989,3.69676170291496,14.8367153778672
39056,Indiana,PA,58600,2.13859308013343,4.54233788629062,16.9112909336109
39057,Jeannette,PA,82412,2.15043865222833,4.35291898087598,13.9849798690993
39058,Jersey Shore,PA,17288,1.10858563985676,3.16981998333358,13.0526659756433
39059,Johnstown,PA,131688,2.29208215055405,4.98388818558306,18.7917197628412
39060,Kane,PA,12531,2.03567679456319,3.52188903835486,14.9606477137422
39061,Kingston,PA,31830,2.04249843128491,3.60387214113143,12.439757184824
39062,Kittanning,PA,39766,3.07295378716663,6.14884570136201,21.872530861292
39063,Lancaster,PA,460787,1.7178871348442,3.48537193972152,13.4442723030224
39064,Langhorne,PA,253404,1.60748148804123,4.22905061818892,13.7846094222041
39065,Lansdale,PA,100002,1.51830905579845,3.0188678878767,10.6307427347638
39066,Latrobe,PA,74346,1.98075591641827,3.87893728722702,14.829477962805
39067,Lebanon,PA,139597,1.43647023708036,3.32965485326713,16.2633460152429
39068,Lehighton,PA,32247,3.1411289566604,6.03481547982665,23.17299603438
39069,Lewisburg,PA,69859,1.79785465405439,4.23251074628206,18.2290033255704
39070,Lewistown,PA,77561,2.03128259046935,3.40204260643804,14.833504760405
39072,Lock Haven,PA,35867,2.13556200067978,6.13151350349654,19.9530439972878
39073,McConnellsburg,PA,14845,2.2246627578279,4.74212319467915,20.9190605743788
39074,McKees Rocks,PA,21546,2.43662512305309,4.91891969798598,16.2132959477603
39075,McKeesport,PA,64323,3.08989635581383,5.02404203935293,17.1554610126186
39077,Meadville,PA,69008,2.72911360522266,3.9116494821501,16.5066273878329
39079,Media,PA,70857,1.82744674976857,4.08153877774021,12.2478789553279
39080,Meyersdale,PA,7879,5.41127763333498,9.56762453343254,36.729214312043
39081,Monongahela,PA,64677,1.90126379340654,4.28115201322362,14.5138149365084
39082,Monroeville,PA,94941,2.06646739025018,4.68378071382176,13.8752931429772
39083,Montrose,PA,4461,4.62841816048604,7.97120280202944,35.0842090831138
39084,Mount Pleasant,PA,41376,2.24541048062383,4.28739185782615,14.792352466844
39085,Muncy,PA,33288,1.56907427801343,4.38659101206576,14.1923588945065
39087,Natrona Heights,PA,84211,2.43399850960122,4.93177986028604,14.9457763863029
39088,New Castle,PA,75938,3.28798289853148,4.76459610881284,17.9118296038359
39089,New Kensington,PA,39262,2.16341655357974,4.6823584944359,13.6725247608265
39090,Norristown,PA,208065,1.70462849577598,4.19718492450193,12.7508806390688
39092,Palmerton,PA,24840,2.24609917929047,4.13272292132024,15.8547888272442
39093,Paoli,PA,61278,1.32068869781506,3.31764654107974,9.10450521029998
39094,Peckville,PA,6564,5.23549749772064,7.49563809717074,25.3490865495987
39095,Philadelphia,PA,1739371,2.54730872958316,6.70724918070482,22.0553422085941
39096,Philipsburg,PA,13350,2.56673525148653,4.76407889090478,18.5413244881202
39097,Phoenixville,PA,91419,1.4761689301813,3.83480951172533,10.8501096599502
39098,Pittsburgh,PA,1054698,2.30931294054608,5.1986616741633,16.2503601165954
39099,Pottstown,PA,97536,1.63294397255231,3.49347230498097,12.3616515378235
39100,Pottsville,PA,113628,2.48708683555014,4.0318111559609,17.0782731971703
39101,Punxsutawney,PA,23119,2.17527237389004,5.52350983943325,19.1953498783987
39102,Quakertown,PA,41912,1.39525512124237,3.61912008869695,12.5464862812078
39103,Reading,PA,376034,1.73497880189097,4.07609448116273,17.3304727482609
39104,Renovo,PA,3092,6.56264376157196,7.63561264477903,32.307009356562
39105,Ridgway,PA,9891,3.43129354697885,7.12632717582164,31.7123650570866
39106,Ridley Park,PA,90621,2.37964413446025,4.51318191329483,16.5071893422864
39107,Roaring Spring,PA,27604,1.68977307192108,3.3352656030911,11.9077026314335
39108,Sayre,PA,66557,1.95096017245669,3.62254337963532,13.2725469731959
39109,Scranton,PA,222233,2.23199655904318,3.45179787857342,11.4771107318811
39110,Sellersville,PA,128779,1.63428417319665,3.54697146287072,13.7062456153799
39111,Sewickley,PA,82444,1.95804336988658,4.26744059595512,14.4146411878755
39112,Shamokin,PA,17757,3.27217613486573,8.4782612946583,32.5258370041847
39113,Sharon,PA,48543,3.47172774511273,6.06665366870584,22.3715343361255
39114,Somerset,PA,49684,2.39945039819577,4.53097855241504,17.4699334679171
39115,Spangler,PA,22778,2.31914994586259,4.30602907831781,15.8214363988955
39117,St. Marys,PA,24861,2.75265145226149,5.83112338389037,25.9012899382506
39118,State College,PA,140125,1.51980989777076,2.54646686711931,9.77549250156153
39119,Sunbury,PA,51256,2.39339659860707,3.99766394364997,16.437293171417
39120,Susquehanna,PA,16504,2.08518676212407,3.83462464949116,16.6178268594667
39121,Titusville,PA,25969,3.9071691268764,5.28900416259421,18.8447540833149
39122,Towanda,PA,20529,2.58212645704043,4.49473241891246,21.006189204054
39124,Tunkhannock,PA,24157,1.92037432275538,3.14819913590327,11.5710613564588
39125,Tyrone,PA,15946,2.22647650018916,4.69960597011959,15.6683865032392
39126,Union City,PA,6048,3.91954143636394,5.7300574334804,19.5855196865741
39127,Uniontown,PA,77696,2.56971650631749,5.03033079288434,17.8907825031783
39128,Upland,PA,114272,2.40891187236412,4.60885169624817,16.1506056124344
39129,Warminster,PA,37333,2.42163890576921,5.34839308809023,19.1445343454834
39130,Warren,PA,33900,2.7021760569769,5.05223119060975,20.2538286030758
39131,Washington,PA,90104,2.03059252505773,4.00032836408354,15.9281993441982
39132,Waynesboro,PA,52100,1.77756318773027,3.5765929830086,15.0365972170839
39133,Waynesburg,PA,29385,2.29964036872843,5.55869649472879,20.6945538660511
39134,Wellsboro,PA,41058,1.98008113370452,3.84019401209662,16.0697750858963
39135,West Chester,PA,187562,1.41219746696879,3.62650171012501,11.4395234576659
39136,West Grove,PA,69824,1.72495096773491,4.07286031468539,13.5731069048634
39137,Wilkes-Barre,PA,223310,1.81049824957154,3.47428122561541,11.5184666756541
39138,Williamsport,PA,88364,1.29091915732715,3.52771264535841,11.1137804745231
39139,Windber,PA,12709,2.8550614483247,6.01636597060133,25.8320380870719
39140,York,PA,358653,1.49680685503699,3.71418096972047,13.6435485268012
41002,Newport,RI,63616,1.87207016180037,3.44596990427817,14.5424766166834
41004,Pawtucket,RI,90524,1.67016119182517,3.69359258443001,15.9800342376111
41005,Providence,RI,498051,1.87433892209083,3.36532848572824,14.6018076360924
41006,Wakefield,RI,75970,1.23143142565095,2.05451058162726,9.70579108595848
41007,Warwick,RI,189673,2.14450227448833,3.74072465402423,14.1181715941057
41008,Westerly,RI,52328,2.16839486657409,3.48005971446401,16.101288421778
41009,Woonsocket,RI,137313,1.55784268295974,3.16528471503989,13.099424760323
42001,Abbeville,SC,24519,2.4476903831237,5.89920338016236,22.2139017006848
42002,Aiken,SC,97356,2.20354846364353,4.50444399024127,12.5456054250244
42003,Anderson,SC,176478,2.0035524693667,4.32568917702883,16.9837503014132
42004,Bamberg,SC,15987,2.52636229267227,4.33861599903321,15.2157070836984
42005,Barnwell,SC,16920,3.31405770618585,5.16391056630528,17.431854838971
42006,Beaufort,SC,79478,2.0959910294041,4.7133851085091,15.9099323218688
42007,Bennettsville,SC,25646,5.41769122530241,6.00462953036185,21.5966072320007
42008,Bishopville,SC,12005,3.1122989905125,5.97620230168104,17.3678541400004
42009,Camden,SC,41982,2.76019442282268,6.04490219132276,18.2869021554943
42010,Charleston,SC,593782,1.73288444754144,4.35406845214311,12.240308816894
42011,Cheraw,SC,33292,3.24189080696669,4.93255081720417,15.7276905269828
42012,Chester,SC,27879,2.60822881036438,4.91162827599328,15.8992233773461
42013,Clinton,SC,38248,3.2983252586273,6.35084543313133,20.1557329010684
42014,Columbia,SC,461947,1.95365695843066,4.63821072521387,14.1356094327057
42015,Conway,SC,92297,2.38086096715415,4.79002809862141,14.2897088535829
42017,Dillon,SC,27692,3.0930305387883,5.20253603172023,16.5747939301655
42018,Easley,SC,77920,2.62213896735921,5.26930234930478,19.2884158510715
42019,Edgefield,SC,9401,2.66161179041956,3.89890396822011,16.7709227111191
42020,Fairfax,SC,10419,5.23533814732218,7.97656317416113,27.3231572350487
42021,Florence,SC,190612,3.22437467251439,5.80455998826073,17.8641703419853
42022,Gaffney,SC,55342,3.26583899592515,4.31478252791567,16.2541827289388
42023,Georgetown,SC,54794,3.19907768585836,6.69818079884863,21.9953805874102
42024,Greenville,SC,437074,1.8139207160275,3.59324679180281,11.748198742047
42025,Greenwood,SC,99265,2.53241556958528,4.76775437674951,17.3246989394538
42026,Greer,SC,74742,1.9378727501753,4.10192487953464,12.719899277552
42027,Hartsville,SC,33233,3.43298343283823,6.27502074604854,17.6821382537019
42028,Hilton Head Island,SC,90570,1.58595517245703,3.78193946517422,11.3923312049592
42029,Kingstree,SC,21579,3.23761945986189,6.38243304187199,20.9980989128817
42031,Lancaster,SC,84719,2.81882395068533,5.65342969837366,17.1912946773227
42033,Loris,SC,39937,3.12279703695094,4.93874235410476,15.472773828893
42034,Manning,SC,31444,2.94065364432754,7.4406021660543,23.7262922667433
42035,Marion,SC,21201,3.63444141548825,4.26045563298976,13.9297815902391
42036,Mount Pleasant,SC,80943,2.2801456405723,4.89875486586243,14.5687260399573
42037,Mullins,SC,19532,3.80617810378317,3.92299028177513,13.3218828578247
42038,Myrtle Beach,SC,159869,2.01946681010304,4.54990475258091,12.1484472979791
42039,Newberry,SC,28280,2.23652588168625,5.85971244808752,21.1455838128459
42040,Orangeburg,SC,97558,2.67444076668471,4.85598670761101,16.9704477381893
42041,Pickens,SC,26019,2.35470814624568,4.54154815356014,16.7894871081226
42042,Ridgeland,SC,11934,2.69381469517248,6.17199933656957,19.4273759643547
42043,Rock Hill,SC,226073,1.67129651676805,4.25505907338811,13.4303589101182
42044,Seneca,SC,74273,2.2848507182207,4.44199779018527,14.6662103232229
42046,Spartanburg,SC,255280,2.01589346994297,4.16083635075483,15.581551715266
42047,Sumter,SC,113040,2.60343448072672,5.23473480856046,16.7028687535785
42048,Union,SC,28575,3.12008230743231,5.70605015556794,19.796971811913
42049,Varnville,SC,18435,2.82018981114379,4.61708507372532,18.5369220692664
42050,Walterboro,SC,38892,2.54661952800234,4.83150465792278,14.304675328196
42051,West Columbia,SC,223574,1.78235995647265,4.2196915873792,13.9826315976679
42052,Winnsboro,SC,17800,2.70004104400869,6.24547982489457,19.5840928498656
42053,Woodruff,SC,10919,2.73863468741183,5.54905591270654,21.500944290543
43001,Aberdeen,SD,43699,2.8273450609704,5.86832087929361,21.4266998949461
43002,Armour,SD,3002,3.25525277099223,5.88198520452715,23.4769960627891
43003,Belle Fourche,SD,11365,1.34292664710665,2.63614915407379,9.87600206222851
43004,Bowdle,SD,1660,3.34626256074989,5.12339627667097,16.0206203334965
43005,Britton,SD,4656,4.64334317570319,6.0149170345976,25.0949386151042
43006,Brookings,SD,37834,2.22379278973676,4.37882830837043,16.0428266336676
43007,Burke,SD,2190,5.24554574058857,7.53122945048381,26.5403962745331
43009,Chamberlain,SD,8265,4.63426663237624,9.42215303296689,31.632364456309
43010,Clear Lake,SD,1440,6.68056822335348,15.602004383225,55.5797778451815
43013,Deadwood,SD,4836,3.98310067181592,6.0579833103111,23.4423217820004
43014,Dell Rapids,SD,4056,4.48094671976287,6.460757849738,22.3522142681759
43016,Eureka,SD,2459,3.5950233862095,4.86396579822758,22.9093647697009
43017,Faulkton,SD,2364,4.33109742827946,7.39506420126418,29.0770655251108
43019,Freeman,SD,3153,3.34044380197884,4.06913542543771,15.8211321621202
43020,Gettysburg,SD,2329,3.75685133389197,4.4680523329298,15.0277488762513
43021,Gregory,SD,2081,11.4658239164855,17.1921526018996,57.2673456920311
43023,Hoven,SD,1667,2.38191463158,3.73944224524894,13.4919638065621
43024,Huron,SD,17398,2.20131942257285,6.02295670460444,19.8890526143368
43026,Madison,SD,8947,3.33252128359163,6.11167170270346,23.2593391782139
43027,Martin,SD,3431,4.79745671700221,7.74944874225184,33.8608380532824
43028,Milbank,SD,7356,2.7068820319837,2.22992672977853,13.354117060313
43029,Miller,SD,4851,3.62570276507176,5.43589098012308,18.6143303757999
43030,Mitchell,SD,30557,3.2552807291213,6.71952677634545,23.781086927047
43031,Mobridge,SD,7821,5.15130967076402,8.75765365723055,34.3176578115672
43032,Parkston,SD,2276,9.14295457664412,13.6534954484086,55.4191021481529
43033,Philip,SD,1937,3.47582285001408,4.30505918659037,23.8414608852472
43034,Pierre,SD,22367,3.18874439774663,4.39751105138566,15.4963528980734
43035,Platte,SD,2664,6.0115845904802,8.2530710742576,48.4770040414296
43036,Rapid City,SD,143517,2.10088718283805,5.62773607275449,18.845140254125
43037,Redfield,SD,4629,3.98271849338198,5.82771550497273,23.3380837480072
43038,Scotland,SD,5368,3.68489370043972,2.41294565639691,7.4477627009037
43039,Sioux Falls,SD,258676,2.16302539085154,6.03303300804691,20.8944695543032
43040,Sisseton,SD,9752,4.04771426739171,6.3871962124831,25.6264144855086
43041,Spearfish,SD,14464,2.06791095982771,4.64276969514322,15.583806416369
43042,Sturgis,SD,17205,1.953283950279,4.2285549705266,12.4569658468245
43043,Tyndall,SD,3616,9.32972484990023,10.3898740137229,36.7506514601409
43044,Vermillion,SD,13864,2.63468012065277,4.46581221156521,16.1316879938822
43045,Viborg,SD,4200,1.31065788031265,2.96166374857421,12.1234547409695
43046,Wagner,SD,6465,4.97959052195074,7.55614094133489,26.7955072408076
43047,Watertown,SD,34069,2.69138720192132,6.57325654500164,17.7567110769451
43048,Webster,SD,5710,4.29709415655816,6.06118439696729,20.7162703739014
43049,Wessington Springs,SD,2071,4.31587508611847,4.82641695596976,15.8590112302918
43050,Winner,SD,7692,3.61841397793614,7.79036470048595,24.9654228456784
43051,Yankton,SD,32689,2.71518523755367,4.54741454811301,15.1401501846267
43052,Eagle Butte,SD,2482,21.0521170531865,20.7533312425949,58.1540906671435
43053,Pine Ridge,SD,9164,8.99317511578556,13.1285045347176,30.9667625548318
43054,Rosebud,SD,9612,5.84454632864799,13.0171077145496,49.0686106760986
44001,Athens,TN,34418,3.06982725125272,4.96337408520048,16.8760808883235
44003,Bristol,TN,71245,1.68849389039679,3.16097937486484,12.4412061637267
44004,Brownsville,TN,18787,3.25534664528095,4.38074803887866,15.1205176007934
44005,Camden,TN,13080,3.11414568903274,5.97500683710678,21.5464863718953
44006,Carthage,TN,19166,2.79657118380419,5.23451387695968,12.3963320064358
44007,Celina,TN,7861,2.86185230693081,3.24780772023951,18.0262829409912
44008,Centerville,TN,9223,3.87441092383233,4.31116808095248,19.362519089831
44009,Chattanooga,TN,423571,1.99717794386379,3.92001040352625,11.7704330111155
44010,Clarksville,TN,192955,1.86125132549205,3.12041831648094,11.376259970828
44011,Cleveland,TN,123751,2.15225604845909,3.67325472112861,10.7883538029855
44012,Columbia,TN,96725,1.74280223366804,3.53923964392743,13.2530598775484
44013,Cookeville,TN,66832,1.85971085395431,5.14188365230802,17.4857487424742
44014,Copperhill,TN,5002,4.34192282072036,6.99176377616823,24.8718715077266
44015,Covington,TN,20139,3.21647836684133,6.22788798878901,19.1958335037343
44016,Crossville,TN,61542,2.37569016462658,4.99380071309861,19.0392040640581
44017,Dayton,TN,25707,1.93333146403893,4.00745657441439,12.5772106917575
44018,Dickson,TN,67562,2.62742270762101,3.17486185138114,13.7232666674536
44020,Dyersburg,TN,40677,3.18792606960051,5.06024800450541,17.7601295385975
44022,Erin,TN,10973,3.1078103428008,4.55828359740553,16.1641367061529
44023,Erwin,TN,13175,3.08919063940994,5.31813809834421,16.151995922206
44024,Etowah,TN,17433,2.77105517670861,4.2504680964048,14.6979180652415
44025,Fayetteville,TN,25993,3.35486995219253,7.04222213564208,20.9727640387136
44026,Franklin,TN,157034,1.20512404026522,2.51268225582317,8.88416211050935
44027,Gainesboro,TN,11638,1.60161917399091,3.30516117159277,12.7886887659552
44028,Gallatin,TN,61076,1.87706214172067,3.44643097225344,13.0735168987885
44030,Greeneville,TN,71662,3.09962476196233,4.44125806773081,14.9968299599132
44031,Harriman,TN,24495,1.79053058459249,3.55757128025289,10.9939213673351
44032,Hartsville,TN,7870,3.86403898303979,3.9675902906165,17.4518864930142
44033,Hendersonville,TN,60093,1.53496866245405,3.17899252328789,10.3774781841785
44036,Huntingdon,TN,20870,2.92948832432739,4.75294898025459,18.2219275699463
44037,Jackson,TN,191228,2.32625901873689,4.22698660264723,15.7968825079734
44038,Jamestown,TN,17959,3.69077788625145,3.98357453630888,15.1636250199517
44039,Jefferson City,TN,15658,2.77515539279557,5.13176829350414,13.9467495830031
44040,Jellico,TN,8686,2.36069036734989,5.01175614492968,16.5846113353036
44041,Johnson City,TN,202645,2.29519971422269,3.70641549618449,11.185892102425
44042,Kingsport,TN,153795,2.21508179037482,3.2718483650242,10.6285681043519
44043,Knoxville,TN,608731,1.83539883577032,3.57114412644296,10.2585194961866
44044,La Follette,TN,32966,2.45775009633508,3.45515269701718,15.2294180910103
44045,Lafayette,TN,18069,3.40963571303291,5.09897497948259,19.3927532767411
44046,Lawrenceburg,TN,35156,3.20666581677506,5.03054402722046,17.4401087015867
44047,Lebanon,TN,60740,2.75113297076314,4.73384949448518,14.3754041780485
44048,Lewisburg,TN,30617,1.81021678520483,4.08789520221762,14.8347856614273
44049,Lexington,TN,23814,2.64563223635196,3.64081149859703,14.729195815511
